"9406る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 94/06/01,"3,616,000","163,455,630",45.40,45.49,45.00,45.15,-0.36,371
 94/06/02,"3,014,000","137,077,280",45.20,45.58,45.20,45.51,+0.36,407
 94/06/03,"3,153,000","144,325,870",45.51,45.94,45.46,45.92,+0.41,513
 94/06/06,"3,404,000","156,302,760",45.80,45.99,45.72,45.94,+0.02,327
 94/06/07,"1,385,000","63,546,270",45.94,45.95,45.77,45.90,-0.04,238
 94/06/08,"10,940,000","504,262,190",45.90,46.19,45.90,46.07,+0.17,535
 94/06/09,"11,315,000","522,267,930",46.07,46.20,46.00,46.07,0.00,351
 94/06/10,"16,770,000","776,412,900",46.20,46.42,46.17,46.40,+0.33,514
 94/06/13,"8,534,000","398,696,980",46.45,47.00,46.31,47.00,+0.60,555
 94/06/14,"8,236,000","387,422,960",46.95,47.13,46.84,47.00,0.00,577
 94/06/15,"7,404,000","348,082,320",47.00,47.08,46.92,47.07,+0.07,395
 94/06/16,"15,434,000","729,243,110",47.12,47.45,47.07,47.41,+0.34,732
 94/06/17,"18,412,000","880,117,360",47.50,48.02,47.50,47.90,+0.49,913
 94/06/20,"2,938,000","140,195,640",47.90,47.90,47.53,47.87,-0.03,321
 94/06/21,"4,601,000","218,717,830",47.61,47.70,47.42,47.50,-0.37,365
 94/06/22,"28,888,000","1,386,032,230",47.63,48.37,47.60,48.28,+0.78,951
 94/06/23,"17,469,000","844,179,200",48.28,48.45,48.00,48.26,-0.02,736
 94/06/24,"9,068,000","435,034,340",48.02,48.12,47.80,47.92,-0.34,491
 94/06/27,"4,837,000","230,138,050",47.55,47.69,47.50,47.62,-0.30,372
 94/06/28,"6,689,000","319,043,400",47.62,47.90,47.56,47.90,+0.28,395
 94/06/29,"9,164,000","439,427,390",48.18,48.20,47.30,47.50,-0.40,560
 94/06/30,"5,951,000","281,983,560",47.48,47.62,47.21,47.49,-0.01,345
