"9209る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 92/09/01,"6,283,000","283,499,760",46.40,46.40,44.79,45.15,+0.23,804
 92/09/02,"2,163,000","97,711,050",45.23,45.52,44.90,45.52,+0.37,473
 92/09/03,"4,321,000","196,259,650",45.90,45.90,45.00,45.00,-0.52,693
 92/09/04,"3,077,000","137,885,310",45.10,45.10,44.51,44.51,-0.49,586
 92/09/05,"3,894,000","175,161,720",45.00,45.25,44.70,45.03,+0.52,582
 92/09/08,"5,233,000","237,436,070",44.80,46.00,44.59,45.95,+0.92,840
 92/09/09,"7,878,000","364,255,510",46.50,46.59,45.70,45.70,-0.25,938
 92/09/10,"4,903,000","221,018,610",45.50,45.60,44.80,45.10,-0.60,957
 92/09/12,"2,730,000","123,270,760",45.04,45.47,44.80,45.47,+0.37,473
 92/09/15,"2,946,000","132,703,240",45.45,45.45,44.92,45.00,-0.47,427
 92/09/16,"2,267,000","102,586,360",44.60,45.49,44.60,45.45,+0.45,506
 92/09/17,"5,547,000","254,206,540",45.83,45.99,45.70,45.79,+0.34,745
 92/09/18,"1,464,000","66,772,040",45.80,45.80,45.40,45.68,-0.11,450
 92/09/19,"6,913,000","316,947,000",45.68,46.00,45.60,45.80,+0.12,630
 92/09/22,"5,920,000","267,846,020",45.50,45.50,45.00,45.00,-0.80,609
 92/09/23,"6,887,000","308,671,570",44.70,45.00,44.70,44.80,-0.20,747
 92/09/24,"3,625,000","162,609,340",44.98,45.00,44.71,44.85,+0.05,415
 92/09/25,"6,414,000","286,867,240",44.70,44.90,44.20,44.85,0.00,528
 92/09/26,"3,001,000","134,549,030",44.85,44.90,44.70,44.85,0.00,323
 92/09/29,"1,128,000","50,426,000",44.80,44.81,44.60,44.71,-0.14,205
 92/09/30,"4,797,000","214,452,980",44.71,44.90,44.61,44.70,-0.01,412
