"9401る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 94/01/03,"5,175,000","250,369,840",48.46,48.58,48.16,48.30,-0.20,493
 94/01/04,"6,241,000","297,438,150",48.08,48.08,47.36,47.49,-0.81,927
 94/01/05,"8,543,000","401,269,190",47.00,47.06,46.85,46.87,-0.62,880
 94/01/06,"3,115,000","145,957,100",46.87,46.99,46.70,46.87,0.00,434
 94/01/07,"8,100,000","378,179,780",46.93,46.96,46.48,46.50,-0.37,718
 94/01/10,"2,124,000","98,970,400",46.58,46.70,46.48,46.68,+0.18,397
 94/01/11,"4,443,000","208,183,430",46.90,46.96,46.65,46.90,+0.22,394
 94/01/12,"7,976,000","369,450,300",46.70,46.77,45.90,45.95,-0.95,"1,151"
 94/01/13,"5,363,000","246,742,030",46.08,46.30,45.70,45.89,-0.06,778
 94/01/14,"6,006,000","275,528,560",45.66,46.15,45.55,46.09,+0.20,754
 94/01/17,"3,729,000","173,786,340",46.57,46.76,46.46,46.66,+0.57,754
 94/01/18,"1,292,000","60,211,820",46.76,46.76,46.52,46.57,-0.09,240
 94/01/19,"1,774,000","82,403,700",46.77,46.77,46.30,46.43,-0.14,324
 94/01/20,"3,132,000","144,906,670",46.10,46.41,46.01,46.29,-0.14,472
 94/01/21,"2,437,000","112,208,630",46.18,46.28,45.91,45.91,-0.38,466
 94/01/24,"6,951,000","316,788,080",45.98,45.98,45.25,45.39,-0.52,965
 94/01/25,"6,497,000","294,433,770",45.38,45.49,45.11,45.37,-0.02,636
 94/01/26,"3,653,000","166,953,090",45.60,45.93,45.51,45.83,+0.46,616
 94/01/27,"2,386,000","109,407,100",45.90,45.96,45.74,45.83,0.00,319
 94/01/28,"2,386,000","110,190,290",45.89,46.35,45.83,46.30,+0.47,532
 94/01/31,"10,803,000","506,114,950",46.30,47.15,46.30,47.09,+0.79,"1,061"
