"9803る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 98/03/02,"37,887,897","1,223,621,104",32.50,32.70,31.75,31.93,-1.12,"4,254"
 98/03/03,"18,217,467","576,841,197",31.60,31.97,31.30,31.95,+0.02,"2,842"
 98/03/04,"25,654,454","831,906,435",31.51,32.75,31.51,32.75,+0.80,"3,415"
 98/03/05,"22,404,964","747,895,560",33.00,33.70,33.00,33.45,+0.70,"4,891"
 98/03/06,"14,099,290","472,220,050",33.00,33.80,33.00,33.67,+0.22,"3,510"
 98/03/09,"9,876,999","327,593,724",33.70,33.70,32.97,33.32,-0.35,"2,093"
 98/03/10,"7,255,410","241,501,388",33.19,33.50,33.02,33.48,+0.16,"1,828"
 98/03/11,"32,179,181","1,098,505,808",34.05,34.30,33.86,34.25,+0.77,"4,928"
 98/03/12,"19,092,669","651,429,373",34.25,34.26,33.95,34.05,-0.20,"2,179"
 98/03/13,"41,185,385","1,435,600,695",34.55,35.35,34.50,35.00,+0.95,"6,124"
 98/03/16,"38,807,326","1,370,058,448",35.06,35.62,35.06,35.53,+0.53,"3,872"
 98/03/17,"32,175,828","1,146,991,908",35.53,36.17,35.30,36.17,+0.64,"5,139"
 98/03/18,"21,658,439","782,367,261",36.17,36.31,35.93,36.10,-0.07,"3,630"
 98/03/19,"35,460,028","1,287,996,868",36.10,36.59,35.90,35.90,-0.20,"3,687"
 98/03/20,"36,247,066","1,291,964,539",35.95,36.10,35.38,35.42,-0.48,"2,752"
 98/03/23,"19,452,052","702,953,066",36.03,36.57,35.78,36.57,+1.15,"2,846"
 98/03/24,"25,007,825","932,160,604",37.13,37.50,37.10,37.45,+0.88,"4,204"
 98/03/25,"16,219,465","609,549,680",37.30,38.06,37.12,37.82,+0.37,"3,334"
 98/03/26,"36,796,530","1,396,607,300",38.00,38.33,37.63,38.10,+0.28,"3,479"
 98/03/27,"24,897,514","948,173,128",38.30,38.38,37.66,37.77,-0.33,"2,909"
 98/03/30,"33,708,733","1,246,020,510",37.55,37.55,36.29,36.29,-1.48,"3,840"
 98/03/31,"16,999,866","626,537,864",36.78,37.24,36.61,36.64,+0.35,"2,757"
