"9409る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 94/09/02,"2,187,000","103,368,190",47.34,47.34,47.00,47.33,+0.63,376
 94/09/05,"1,542,000","72,912,980",47.39,47.39,47.20,47.27,-0.06,221
 94/09/06,"3,238,000","153,840,370",47.47,47.55,47.47,47.55,+0.28,291
 94/09/07,"3,901,000","185,941,950",47.88,47.88,47.56,47.61,+0.06,369
 94/09/08,"3,958,000","188,731,340",47.69,47.79,47.57,47.65,+0.04,247
 94/09/09,"4,396,000","208,613,860",47.65,47.67,47.30,47.41,-0.24,331
 94/09/12,"5,976,000","284,548,140",47.52,47.81,47.50,47.81,+0.40,285
 94/09/13,"4,736,000","226,818,890",47.78,48.03,47.71,47.96,+0.15,279
 94/09/14,"4,996,000","238,748,160",47.90,47.92,47.71,47.75,-0.21,287
 94/09/15,"3,125,000","148,732,180",47.69,47.79,47.50,47.53,-0.22,268
 94/09/16,"7,029,000","331,713,740",47.53,47.53,46.95,47.04,-0.49,535
 94/09/19,"2,942,000","138,498,180",47.13,47.19,47.00,47.19,+0.15,287
 94/09/20,"4,747,000","223,737,500",47.19,47.73,46.80,47.73,+0.54,384
 94/09/21,"3,009,000","142,933,510",47.68,47.75,47.35,47.36,-0.37,255
 94/09/22,"14,186,000","662,104,850",47.11,47.25,46.41,46.42,-0.94,"1,096"
 94/09/23,"19,987,000","922,314,780",46.37,46.42,45.80,46.10,-0.32,980
 94/09/26,"4,466,000","205,796,070",46.20,46.30,45.85,46.12,+0.02,430
 94/09/27,"4,106,000","189,306,190",46.09,46.35,45.90,46.33,+0.21,329
 94/09/28,"5,143,000","237,581,610",46.25,46.41,46.02,46.29,-0.04,409
 94/09/29,"8,052,000","374,313,870",46.24,46.85,46.19,46.75,+0.46,536
 94/09/30,"4,995,000","236,513,390",46.94,47.55,46.94,47.45,+0.70,765
