"9811る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 98/11/02,"13,105,691","668,419,482",50.80,51.40,50.60,51.35,-0.30,"2,145"
 98/11/03,"4,275,461","218,740,907",51.35,51.40,51.00,51.00,-0.35,"1,146"
 98/11/04,"19,136,072","989,972,144",51.30,52.00,51.30,51.95,+0.95,"1,658"
 98/11/05,"12,410,398","643,530,666",51.95,52.10,51.65,51.85,-0.10,"1,143"
 98/11/06,"5,784,141","302,364,067",52.45,52.50,52.00,52.25,+0.40,"1,227"
 98/11/09,"4,384,516","231,006,134",52.70,52.85,52.50,52.75,+0.50,"1,040"
 98/11/10,"8,339,003","443,056,202",53.00,53.20,53.00,53.15,+0.40,"1,382"
 98/11/11,"14,294,970","764,646,079",53.35,53.85,52.90,53.85,+0.70,"2,534"
 98/11/12,"3,828,651","206,239,098",53.85,54.05,53.65,53.80,-0.05,"1,058"
 98/11/13,"4,730,689","253,689,311",53.65,53.90,53.40,53.65,-0.15,887
 98/11/16,"10,796,075","585,729,183",53.75,54.55,53.65,54.55,+0.90,"3,016"
 98/11/17,"13,161,548","718,053,492",55.20,55.20,54.10,54.10,-0.45,"3,373"
 98/11/18,"5,026,952","272,262,246",54.20,54.35,54.00,54.15,+0.05,976
 98/11/19,"4,578,007","247,778,628",54.10,54.30,53.90,53.95,-0.20,837
 98/11/20,"7,053,982","376,218,731",53.55,53.75,53.00,53.45,-0.50,"1,550"
 98/11/23,"2,095,270","111,808,018",53.40,53.45,53.20,53.40,-0.05,644
 98/11/24,"5,226,902","279,948,341",53.50,53.65,53.45,53.65,+0.25,859
 98/11/25,"11,858,860","639,948,721",53.35,54.20,53.35,54.00,+0.35,"1,361"
 98/11/26,"5,997,188","324,098,702",54.10,54.40,53.70,53.85,-0.15,"1,037"
 98/11/27,"17,651,113","929,349,770",53.05,53.10,52.20,52.20,-1.65,"3,894"
 98/11/30,"6,158,220","324,481,621",52.55,52.85,52.55,52.70,+0.50,"1,340"
