"9301る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 93/01/02,"16,325,000","762,618,140",46.14,47.30,45.92,47.30,+1.38,"1,225"
 93/01/05,"10,376,000","494,647,630",47.30,47.84,47.30,47.80,+0.50,"1,131"
 93/01/06,"7,741,000","370,554,660",48.00,48.10,47.70,47.80,0.00,657
 93/01/07,"6,398,000","307,702,800",47.95,48.44,47.80,47.80,0.00,829
 93/01/08,"3,477,000","166,880,800",47.90,48.18,47.80,48.08,+0.28,663
 93/01/09,"7,688,000","372,834,230",48.40,48.74,48.38,48.41,+0.33,840
 93/01/12,"6,977,000","338,062,480",48.41,48.59,48.30,48.53,+0.12,519
 93/01/13,"5,508,000","267,291,720",48.70,48.70,48.21,48.48,-0.05,511
 93/01/14,"7,776,000","380,269,200",48.30,49.11,48.23,48.95,+0.47,758
 93/01/15,"3,971,000","194,096,980",49.00,49.00,48.72,48.94,-0.01,455
 93/01/16,"5,598,000","274,259,950",49.00,49.19,48.80,48.90,-0.04,594
 93/01/27,"6,713,000","330,976,320",49.50,49.51,49.10,49.11,+0.21,756
 93/01/28,"16,573,000","812,564,630",49.10,49.20,48.91,49.03,-0.08,810
 93/01/29,"11,158,000","542,216,080",48.90,48.90,48.46,48.60,-0.43,739
 93/01/30,"4,238,000","205,878,500",48.60,48.62,48.50,48.52,-0.08,373
