"9208る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 92/08/01,"3,703,000","153,340,310",41.28,41.60,41.05,41.60,+0.73,844
 92/08/04,"3,708,000","153,495,550",41.47,41.55,41.21,41.40,-0.20,344
 92/08/05,"4,929,000","200,981,630",41.50,41.61,40.50,40.50,-0.90,659
 92/08/06,"4,646,000","186,678,450",40.20,40.30,40.06,40.23,-0.27,663
 92/08/07,"5,574,000","224,384,730",40.35,40.77,39.97,40.70,+0.47,736
 92/08/08,"4,009,000","162,440,190",40.70,40.70,40.18,40.18,-0.52,492
 92/08/11,"2,619,000","104,578,500",39.90,40.18,39.68,40.10,-0.08,488
 92/08/12,"4,255,000","172,402,720",40.34,40.65,40.34,40.55,+0.45,429
 92/08/13,"12,452,000","521,544,240",41.00,42.45,41.00,42.45,+1.90,"1,640"
 92/08/14,"11,489,000","486,593,840",42.29,42.55,42.00,42.30,-0.15,896
 92/08/15,"8,705,000","374,241,770",42.66,43.50,42.66,42.72,+0.42,695
 92/08/18,"4,295,000","183,577,210",43.00,43.10,42.52,42.80,+0.08,494
 92/08/19,"6,286,000","271,811,720",43.50,43.60,42.80,43.00,+0.20,704
 92/08/20,"4,201,000","181,073,180",42.80,43.28,42.80,43.19,+0.19,437
 92/08/21,"3,518,000","152,951,160",43.19,44.00,42.80,44.00,+0.81,630
 92/08/22,"6,243,000","276,105,870",44.00,44.59,43.95,44.04,+0.04,752
 92/08/25,"4,937,000","217,636,420",44.10,44.39,43.79,44.35,+0.31,518
 92/08/26,"8,544,000","372,327,820",44.25,44.25,43.40,43.46,-0.89,871
 92/08/27,"6,352,000","277,329,490",43.28,43.97,43.28,43.62,+0.16,659
 92/08/28,"4,754,000","207,762,210",43.63,43.95,43.49,43.56,-0.06,453
 92/08/29,"7,666,000","338,875,630",43.60,44.92,43.60,44.92,+1.36,786
