"9207る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 92/07/01,"14,290,000","536,078,350",37.09,38.10,37.09,38.05,+0.97,"2,223"
 92/07/02,"16,232,000","625,636,880",38.17,38.82,38.10,38.69,+0.64,"1,906"
 92/07/03,"16,839,000","661,217,150",40.60,40.60,38.81,39.00,+0.31,"2,230"
 92/07/04,"12,491,000","487,753,800",39.10,39.26,38.75,39.26,+0.26,"1,514"
 92/07/07,"19,461,000","784,967,940",39.60,41.00,39.60,41.00,+1.74,"1,978"
 92/07/08,"13,945,000","575,586,450",42.00,42.00,40.70,41.19,+0.19,"2,296"
 92/07/09,"8,849,000","363,763,270",41.30,41.30,40.81,41.22,+0.03,"1,198"
 92/07/10,"8,603,000","348,382,480",41.20,41.20,40.05,40.05,-1.17,"1,491"
 92/07/11,"7,019,000","277,417,400",39.60,39.97,39.30,39.91,-0.14,"1,404"
 92/07/14,"10,771,000","436,827,930",39.95,41.00,39.92,40.66,+0.75,"1,400"
 92/07/15,"9,432,000","383,346,040",40.70,40.86,40.19,40.19,-0.47,"1,101"
 92/07/16,"6,798,000","276,893,690",40.50,40.98,40.24,40.85,+0.66,957
 92/07/17,"9,924,000","399,015,080",40.50,40.65,39.80,39.80,-1.05,"1,187"
 92/07/18,"7,220,000","287,078,070",39.78,39.98,39.55,39.92,+0.12,"1,032"
 92/07/21,"6,715,000","267,154,330",40.00,40.25,39.40,39.40,-0.52,993
 92/07/22,"9,169,000","363,490,990",39.41,39.98,39.41,39.98,+0.58,737
 92/07/23,"8,148,000","328,372,300",40.30,40.50,40.00,40.05,+0.07,848
 92/07/24,"10,984,000","448,189,430",40.20,41.23,40.20,41.23,+1.18,"1,279"
 92/07/25,"8,433,000","346,491,330",41.00,41.34,40.85,41.23,0.00,931
 92/07/28,"6,839,000","285,426,040",41.90,41.94,41.57,41.58,+0.35,966
 92/07/29,"5,680,000","233,010,990",41.54,41.54,40.83,41.02,-0.56,864
 92/07/30,"9,300,000","378,924,610",41.00,41.02,40.55,40.60,-0.42,869
 92/07/31,"5,120,000","208,233,880",40.66,41.00,40.44,40.87,+0.27,965
