"9402る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 94/02/01,"7,083,000","333,418,840",47.10,47.20,46.91,47.08,-0.01,633
 94/02/02,"17,403,000","829,453,020",47.38,47.89,47.38,47.55,+0.47,"1,399"
 94/02/03,"10,379,000","494,097,900",47.61,47.75,47.53,47.67,+0.12,675
 94/02/14,"15,342,000","745,350,450",48.95,49.00,48.25,48.48,+0.81,"1,178"
 94/02/15,"8,823,000","428,104,620",48.51,48.63,48.42,48.49,+0.01,732
 94/02/16,"5,830,000","281,515,720",48.55,48.55,48.06,48.40,-0.09,808
 94/02/17,"11,169,000","535,695,590",48.35,48.35,47.70,47.77,-0.63,957
 94/02/18,"8,696,000","416,216,320",47.62,48.04,47.62,47.95,+0.18,671
 94/02/21,"5,249,000","252,471,370",48.03,48.20,48.00,48.17,+0.22,632
 94/02/22,"9,332,000","446,431,020",48.10,48.10,47.76,47.90,-0.27,545
 94/02/23,"7,684,000","365,440,210",47.48,47.90,47.32,47.90,0.00,604
 94/02/24,"2,667,000","127,726,510",47.62,48.00,47.62,47.93,+0.03,384
 94/02/25,"26,948,000","1,310,027,660",48.25,48.79,48.25,48.63,+0.70,"1,498"
