"9403る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 94/03/01,"16,898,000","823,310,190",48.71,48.88,48.60,48.83,+0.20,768
 94/03/02,"7,486,000","365,018,160",48.85,48.95,48.52,48.70,-0.13,613
 94/03/03,"7,307,000","353,168,780",48.51,48.58,48.15,48.50,-0.20,647
 94/03/04,"2,197,000","106,107,810",48.36,48.45,48.20,48.20,-0.30,361
 94/03/07,"12,442,000","603,642,800",48.52,48.57,48.40,48.45,+0.25,612
 94/03/08,"11,222,000","543,229,150",48.48,48.67,47.90,47.90,-0.55,724
 94/03/09,"13,726,000","660,208,510",47.92,48.25,47.92,48.21,+0.31,656
 94/03/10,"3,185,000","152,818,810",48.10,48.12,47.80,48.05,-0.16,428
 94/03/11,"6,378,000","307,106,270",48.20,48.28,48.02,48.18,+0.13,352
 94/03/14,"3,298,000","157,934,710",47.80,47.99,47.66,47.74,-0.44,314
 94/03/15,"7,815,000","369,114,940",47.70,47.74,46.95,47.10,-0.64,960
 94/03/16,"3,615,000","170,725,320",47.00,47.35,47.00,47.29,+0.19,321
 94/03/17,"5,316,000","249,407,760",46.80,47.03,46.79,46.86,-0.43,567
 94/03/18,"3,551,000","166,385,600",46.86,46.98,46.75,46.86,0.00,348
 94/03/21,"3,429,000","160,795,270",46.86,46.97,46.86,46.87,+0.01,322
 94/03/22,"9,536,000","443,911,420",46.85,46.85,46.40,46.72,-0.15,757
 94/03/23,"10,972,000","508,668,300",46.50,46.58,46.18,46.50,-0.22,794
 94/03/24,"5,034,000","234,326,370",46.50,46.72,46.40,46.40,-0.10,476
 94/03/25,"2,609,000","121,852,570",46.49,46.85,46.49,46.85,+0.45,371
 94/03/28,"4,493,000","210,403,920",46.99,47.00,46.71,46.71,-0.14,391
 94/03/29,"8,957,000","415,558,800",46.68,46.68,46.22,46.22,-0.49,529
 94/03/30,"9,329,000","430,906,000",46.16,46.36,46.11,46.23,+0.01,559
 94/03/31,"3,913,000","182,317,380",46.40,46.75,46.40,46.75,+0.52,337
