"9704る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 97/04/01,"12,150,314","735,719,160",60.80,61.20,60.05,60.05,-0.40,"2,432"
 97/04/02,"18,702,256","1,147,744,772",61.20,61.75,60.90,61.75,+1.70,"3,119"
 97/04/03,"4,685,016","287,561,185",61.55,61.65,61.10,61.20,-0.55,"1,293"
 97/04/07,"8,640,886","534,581,358",61.25,62.30,61.25,62.20,+1.00,"1,914"
 97/04/08,"16,021,120","990,121,228",61.80,62.00,61.60,61.60,-0.60,"1,728"
 97/04/09,"14,884,070","920,419,517",61.95,62.30,61.20,61.60,0.00,"2,881"
 97/04/10,"28,012,850","1,746,743,591",61.60,62.75,61.60,62.60,+1.00,"3,886"
 97/04/11,"32,361,181","2,045,919,192",62.80,63.75,62.65,63.50,+0.90,"4,049"
 97/04/14,"11,681,360","736,906,308",63.20,63.40,62.65,63.20,-0.30,"2,637"
 97/04/15,"8,221,773","519,467,180",63.25,63.40,63.05,63.15,-0.05,"1,682"
 97/04/16,"18,641,550","1,190,768,603",63.60,64.20,63.50,64.20,+1.05,"3,012"
 97/04/17,"23,587,400","1,527,750,855",64.70,65.15,64.35,64.65,+0.45,"3,811"
 97/04/18,"16,462,730","1,057,626,791",64.55,64.65,63.90,64.40,-0.25,"2,111"
 97/04/21,"10,639,395","687,746,685",64.90,64.90,64.25,64.60,+0.20,"1,795"
 97/04/22,"6,961,197","446,006,724",64.40,64.50,63.80,64.40,-0.20,"1,720"
 97/04/23,"9,723,815","620,139,760",64.05,64.30,63.35,63.75,-0.65,"2,103"
 97/04/24,"8,314,450","528,696,460",63.65,63.90,63.35,63.45,-0.30,"1,479"
 97/04/25,"9,151,411","582,175,378",63.65,64.10,63.30,63.50,+0.05,"1,357"
 97/04/28,"6,153,008","394,296,028",63.70,64.55,63.45,64.15,+0.65,"1,518"
 97/04/29,"12,788,496","818,031,914",64.35,64.55,63.20,63.50,-0.65,"2,215"
 97/04/30,"8,118,451","517,531,479",63.75,64.10,63.40,63.90,+0.40,"1,229"
