"9306る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 93/06/01,"2,645,000","119,301,250",45.20,45.35,44.81,45.20,-0.15,503
 93/06/02,"2,939,000","131,507,430",44.80,44.90,44.62,44.69,-0.51,501
 93/06/03,"8,926,000","393,631,490",44.80,45.15,43.60,43.64,-1.05,"1,078"
 93/06/04,"6,959,000","301,615,120",43.50,43.64,42.80,43.02,-0.62,922
 93/06/07,"3,170,000","141,581,450",44.00,45.25,44.00,45.20,+2.18,786
 93/06/08,"3,440,000","156,593,790",45.90,46.00,45.20,45.60,+0.40,660
 93/06/09,"1,643,000","74,725,020",45.60,45.60,45.31,45.39,-0.21,289
 93/06/10,"6,412,000","286,189,960",45.10,45.15,44.40,44.95,-0.44,602
 93/06/11,"9,946,000","434,775,060",44.50,44.50,43.40,43.44,-1.51,"1,010"
 93/06/14,"7,725,000","331,468,910",43.44,43.82,42.10,42.20,-1.24,"1,042"
 93/06/15,"6,911,000","291,573,490",42.20,43.00,41.81,43.00,+0.80,"1,036"
 93/06/16,"4,653,000","198,565,440",43.50,43.50,42.10,42.35,-0.65,804
 93/06/17,"5,538,000","238,923,480",42.35,43.80,42.35,43.29,+0.94,997
 93/06/18,"6,298,000","268,604,370",43.29,43.29,42.47,42.60,-0.69,891
 93/06/21,"2,726,000","117,028,940",43.70,43.70,42.52,42.52,-0.08,742
 93/06/23,"4,548,000","199,178,600",42.91,44.30,42.91,43.90,+1.38,"1,143"
 93/06/24,"4,634,000","205,010,330",44.02,44.50,43.90,44.36,+0.46,786
 93/06/25,"4,994,000","221,913,110",44.30,44.70,43.95,44.40,+0.04,704
 93/06/28,"3,631,000","158,969,830",44.40,44.50,43.51,43.72,-0.68,712
 93/06/29,"4,828,000","210,499,030",43.52,43.83,43.29,43.80,+0.08,603
 93/06/30,"5,444,000","242,727,590",44.10,44.85,44.10,44.75,+0.95,"1,060"
