"9604る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 96/04/02,"3,743,000","211,867,650",56.75,57.00,56.30,56.70,+0.25,410
 96/04/03,"1,694,050","95,888,400",56.65,56.85,56.30,56.85,+0.15,296
 96/04/04,"7,977,100","459,395,380",57.40,57.95,57.30,57.75,+0.90,"1,136"
 96/04/09,"5,461,100","316,962,819",58.00,58.15,57.90,58.15,+0.40,640
 96/04/10,"6,659,000","385,130,400",58.10,58.10,57.55,58.10,-0.05,675
 96/04/11,"10,530,100","614,751,150",58.10,58.55,58.05,58.50,+0.40,"1,060"
 96/04/12,"9,187,138","534,917,551",58.30,58.40,58.05,58.25,-0.25,563
 96/04/13,"4,462,000","257,981,350",58.25,58.30,57.50,57.60,-0.65,485
 96/04/14,"2,724,000","157,163,000",57.60,57.85,57.60,57.75,+0.15,163
 96/04/16,"6,475,102","374,865,536",58.10,58.10,57.65,58.00,+0.25,815
 96/04/17,"10,980,000","634,374,050",58.25,58.30,57.25,57.45,-0.55,747
 96/04/18,"7,595,000","436,458,350",57.55,57.65,57.30,57.65,+0.20,382
 96/04/19,"6,772,000","385,744,600",57.20,57.35,56.60,56.75,-0.90,775
 96/04/20,"8,209,000","466,821,750",56.75,57.00,56.70,56.95,+0.20,492
 96/04/23,"8,571,000","495,574,150",57.55,58.10,57.50,57.85,+0.90,784
 96/04/24,"2,483,010","143,657,285",57.90,58.10,57.60,58.10,+0.25,263
 96/04/25,"1,232,000","70,950,200",57.80,57.85,57.45,57.60,-0.50,252
 96/04/26,"6,357,000","366,754,150",57.95,58.00,57.55,57.70,+0.10,234
 96/04/27,"1,070,000","61,475,000",57.70,57.80,57.20,57.50,-0.20,206
 96/04/30,"2,287,340","130,089,590",57.55,57.55,56.75,56.90,-0.60,400
