"9808る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 98/08/03,"11,893,705","581,975,422",49.10,49.25,48.60,49.19,+0.17,"1,065"
 98/08/04,"7,552,461","369,993,719",49.58,49.65,48.13,48.65,-0.54,"1,800"
 98/08/05,"7,498,857","362,648,816",48.62,48.96,47.81,48.05,-0.60,"2,093"
 98/08/06,"6,637,504","318,686,918",48.05,48.35,47.66,48.14,+0.09,"1,174"
 98/08/10,"7,157,958","345,030,135",48.00,48.44,47.90,48.26,+0.12,889
 98/08/11,"7,137,166","343,184,165",48.30,48.50,47.74,48.42,+0.16,"1,097"
 98/08/12,"5,645,854","272,096,309",48.20,48.45,48.00,48.25,-0.17,846
 98/08/13,"13,621,827","668,178,157",48.50,49.42,48.40,49.36,+1.11,"2,261"
 98/08/14,"18,478,386","919,095,456",49.64,50.10,49.43,49.62,+0.26,"1,905"
 98/08/17,"22,570,351","1,101,893,327",49.15,49.49,48.60,48.66,-0.96,"1,900"
 98/08/18,"20,950,047","1,005,713,418",48.20,48.58,47.53,48.02,-0.64,"2,544"
 98/08/19,"7,780,974","373,820,562",48.23,48.36,47.86,47.86,-0.16,"1,349"
 98/08/20,"9,288,256","440,148,088",47.79,47.87,47.01,47.60,-0.26,"1,940"
 98/08/21,"7,217,650","343,735,055",47.92,48.18,47.03,47.18,-0.42,"1,691"
 98/08/24,"10,259,690","496,445,409",48.00,48.83,47.95,48.70,+1.52,"2,157"
 98/08/25,"5,041,945","244,372,284",48.66,48.68,48.25,48.33,-0.37,"1,199"
 98/08/26,"9,365,364","447,567,460",48.37,48.55,47.50,48.00,-0.33,"1,588"
 98/08/27,"7,693,660","367,741,517",47.64,48.08,47.60,47.75,-0.25,"1,027"
 98/08/28,"9,282,184","450,711,523",47.80,48.83,47.80,48.40,+0.65,"1,614"
 98/08/31,"5,273,077","255,179,832",48.69,48.84,48.07,48.45,+0.05,812
