"9806る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 98/06/01,"14,150,773","676,282,674",48.08,48.18,47.52,47.72,-0.28,"2,144"
 98/06/02,"19,975,861","966,613,838",48.15,48.65,47.57,47.85,+0.13,"3,043"
 98/06/03,"18,431,379","879,319,483",47.82,47.88,47.51,47.79,-0.06,"1,808"
 98/06/04,"35,018,336","1,637,766,135",47.70,47.75,46.33,46.70,-1.09,"3,116"
 98/06/05,"10,630,805","495,909,680",46.79,46.89,46.40,46.62,-0.08,"1,551"
 98/06/06,"6,286,964","293,738,471",46.65,46.90,46.59,46.90,+0.28,917
 98/06/08,"9,604,001","444,448,150",47.40,47.40,45.62,45.71,-1.19,"2,479"
 98/06/09,"38,549,498","1,720,893,960",45.76,45.76,44.28,44.45,-1.26,"4,442"
 98/06/10,"10,718,248","480,222,210",44.70,45.05,44.46,44.85,+0.40,"2,174"
 98/06/11,"20,297,341","908,368,424",44.85,45.30,44.00,45.25,+0.40,"2,340"
 98/06/12,"14,991,023","673,054,101",45.26,45.29,44.43,44.66,-0.59,"2,250"
 98/06/15,"22,807,229","987,822,547",44.30,44.30,42.84,43.04,-1.62,"4,306"
 98/06/16,"11,294,705","485,907,021",43.04,43.38,42.70,43.05,+0.01,"2,264"
 98/06/17,"13,116,613","565,997,619",43.05,43.49,42.90,42.97,-0.08,"2,259"
 98/06/18,"14,377,651","615,443,813",42.97,43.30,42.40,42.75,-0.22,"2,451"
 98/06/19,"18,698,242","801,732,721",42.75,43.25,42.65,43.25,+0.50,"1,951"
 98/06/22,"12,238,212","531,945,009",43.07,44.05,42.80,43.90,+0.65,"2,113"
 98/06/23,"12,123,870","520,198,670",42.85,43.10,42.80,42.85,-1.05,"2,592"
 98/06/24,"18,179,099","799,896,773",42.80,45.77,42.73,44.08,+1.23,"3,923"
 98/06/25,"12,175,307","541,120,987",44.35,44.79,44.10,44.58,+0.50,"1,785"
 98/06/26,"6,771,809","302,282,354",44.75,44.82,44.48,44.60,+0.02,"1,296"
 98/06/29,"8,184,737","364,122,440",44.80,44.90,44.09,44.28,-0.32,"1,530"
 98/06/30,"7,966,972","354,968,737",44.88,44.89,44.08,44.46,+0.18,"1,543"
