"9801る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 98/01/05,"26,390,579","905,209,109",34.38,34.70,33.93,34.20,+1.33,"6,238"
 98/01/06,"24,479,417","837,388,254",34.20,34.45,33.93,34.18,-0.02,"4,189"
 98/01/07,"16,727,909","578,534,950",34.70,34.87,34.30,34.63,+0.45,"4,069"
 98/01/08,"31,502,667","1,046,090,365",33.60,33.81,32.40,32.43,-2.20,"7,017"
 98/01/09,"18,459,238","596,519,486",32.43,32.52,32.02,32.22,-0.21,"4,347"
 98/01/10,"11,971,512","381,972,190",31.70,32.17,31.70,32.01,-0.21,"3,391"
 98/01/12,"13,992,268","446,314,857",31.63,32.30,31.60,31.96,-0.05,"3,339"
 98/01/13,"11,609,391","373,000,887",31.70,32.66,31.66,32.66,+0.70,"3,016"
 98/01/14,"13,616,683","445,046,119",32.66,32.92,32.49,32.50,-0.16,"2,961"
 98/01/15,"30,043,454","932,706,638",31.20,31.20,30.95,31.00,-1.50,"7,652"
 98/01/16,"14,190,199","443,204,434",31.20,31.39,31.01,31.38,+0.38,"3,061"
 98/01/17,"6,089,723","191,076,670",31.49,31.49,31.26,31.40,+0.02,"1,937"
 98/01/19,"8,891,494","279,691,013",31.40,31.55,31.38,31.53,+0.13,"1,764"
 98/01/20,"27,865,305","854,151,168",30.63,30.89,30.53,30.70,-0.83,"5,266"
 98/01/21,"29,274,100","887,056,443",30.40,30.55,30.01,30.50,-0.20,"5,309"
