"9909る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 99/09/01,"11,174,161","598,370,607",53.50,53.70,53.35,53.70,+0.40,"1,103"
 99/09/02,"7,071,841","382,172,093",54.10,54.35,53.80,54.00,+0.30,889
 99/09/03,"6,121,744","333,094,273",54.20,54.60,54.10,54.55,+0.55,"1,007"
 99/09/06,"10,083,846","553,365,880",54.95,55.00,54.65,54.95,+0.40,"1,117"
 99/09/07,"5,405,515","296,971,175",54.95,55.05,54.80,54.85,-0.10,761
 99/09/08,"5,636,530","308,092,400",54.75,54.90,54.45,54.75,-0.10,719
 99/09/09,"3,169,724","173,808,317",54.95,55.00,54.65,54.75,0.00,529
 99/09/10,"6,861,410","378,438,246",55.15,55.30,55.00,55.25,+0.50,"1,016"
 99/09/13,"18,145,999","1,019,516,382",55.55,56.80,55.55,56.80,+1.55,"3,161"
 99/09/14,"15,110,852","859,542,024",56.80,57.00,56.75,57.00,+0.20,"1,876"
 99/09/15,"16,566,902","945,155,564",57.00,57.25,56.90,57.25,+0.25,"1,464"
 99/09/16,"11,750,605","670,177,005",57.20,57.30,56.65,56.65,-0.60,"1,268"
 99/09/17,"18,471,577","1,055,933,472",56.85,57.50,56.85,57.30,+0.65,"1,957"
 99/09/20,"6,828,423","390,989,900",57.20,57.45,57.10,57.25,-0.05,941
 99/09/21,"7,544,449","433,059,967",57.60,57.80,57.15,57.35,+0.10,"1,003"
 99/09/23,"10,459,396","599,196,251",57.35,57.65,57.10,57.35,0.00,"1,072"
 99/09/24,"5,496,336","313,669,258",57.10,57.30,56.85,57.00,-0.35,807
 99/09/27,"4,164,919","239,351,891",57.50,57.60,57.30,57.50,+0.50,853
 99/09/28,"7,403,054","424,821,093",57.15,57.55,57.15,57.40,-0.10,971
 99/09/29,"12,166,395","703,291,208",57.60,58.15,57.50,57.80,+0.40,"1,665"
 99/09/30,"6,992,312","403,020,952",57.70,57.80,57.50,57.70,-0.10,988
