"9703る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 97/03/03,"13,932,227","819,874,479",59.25,59.30,58.35,59.15,-1.70,"2,541"
 97/03/04,"8,538,901","513,420,168",59.00,60.70,59.00,60.70,+1.55,"1,911"
 97/03/05,"9,571,250","582,344,800",60.70,61.25,60.45,60.90,+0.20,"1,729"
 97/03/06,"11,445,348","706,449,728",61.10,62.30,61.00,62.30,+1.40,"2,134"
 97/03/07,"9,138,935","563,239,349",61.50,62.20,61.35,61.40,-0.90,"1,599"
 97/03/10,"15,582,677","935,938,370",61.00,61.50,59.55,59.60,-1.80,"2,525"
 97/03/11,"11,909,430","708,874,865",59.10,60.15,58.90,60.10,+0.50,"1,715"
 97/03/12,"13,038,800","797,601,390",61.90,61.90,60.50,60.65,+0.55,"2,165"
 97/03/13,"13,487,148","806,018,426",60.55,60.60,59.00,59.10,-1.55,"2,257"
 97/03/14,"19,597,463","1,155,246,495",59.55,59.75,58.25,58.45,-0.65,"2,361"
 97/03/17,"26,911,511","1,539,070,176",57.25,57.80,56.65,57.35,-1.10,"3,826"
 97/03/18,"25,771,940","1,482,618,489",57.50,58.00,57.10,57.90,+0.55,"2,192"
 97/03/19,"14,920,582","877,340,538",58.95,59.05,58.20,58.50,+0.60,"2,874"
 97/03/20,"28,061,420","1,651,058,240",58.50,60.00,58.20,59.95,+1.45,"3,165"
 97/03/21,"16,022,536","978,240,082",60.80,61.55,60.50,61.55,+1.60,"3,766"
 97/03/24,"52,016,390","3,360,768,684",65.85,65.85,63.45,64.15,+2.60,"7,622"
 97/03/25,"35,087,626","2,223,301,193",64.25,64.25,62.80,63.05,-1.10,"5,251"
 97/03/26,"17,717,680","1,113,721,733",63.15,63.40,62.35,62.40,-0.65,"2,779"
 97/03/27,"23,735,275","1,458,975,193",62.35,62.35,61.05,61.20,-1.20,"4,369"
 97/03/28,"17,458,436","1,073,087,603",61.10,62.00,61.05,62.00,+0.80,"2,567"
 97/03/31,"14,034,562","850,127,324",61.55,61.55,60.25,60.45,-1.55,"3,172"
