"9904る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 99/04/01,"12,561,233","687,176,060",54.25,54.90,54.25,54.75,+0.50,"1,709"
 99/04/02,"5,653,319","309,707,002",54.75,54.90,54.65,54.75,0.00,852
 99/04/06,"15,860,446","878,633,030",54.90,55.55,54.90,55.30,+0.55,"2,226"
 99/04/07,"6,597,232","365,506,991",55.35,55.50,55.30,55.40,+0.10,923
 99/04/08,"9,030,400","498,542,339",55.40,55.50,54.85,55.05,-0.35,"1,405"
 99/04/09,"6,178,841","340,098,149",55.00,55.20,54.80,55.20,+0.15,733
 99/04/12,"8,812,066","488,117,349",55.45,55.55,55.20,55.45,+0.25,902
 99/04/13,"11,543,557","633,544,169",55.20,55.20,54.60,54.80,-0.65,"1,112"
 99/04/14,"8,277,800","454,766,244",55.00,55.20,54.80,55.20,+0.40,825
 99/04/15,"12,427,363","690,185,306",55.35,55.80,55.35,55.55,+0.35,"1,266"
 99/04/16,"11,167,998","615,453,484",55.50,55.50,54.90,55.20,-0.35,"1,118"
 99/04/19,"14,074,788","763,951,383",54.65,54.65,53.65,53.65,-1.55,"2,513"
 99/04/20,"6,757,051","364,420,104",53.90,54.10,53.75,53.85,+0.20,"1,054"
 99/04/21,"7,299,746","397,399,540",54.15,54.60,54.15,54.55,+0.70,993
 99/04/22,"8,147,167","440,887,478",54.20,54.50,53.90,54.45,-0.10,922
 99/04/23,"8,918,587","487,267,163",54.45,54.75,54.45,54.75,+0.30,"1,331"
 99/04/26,"11,153,959","620,844,754",55.25,55.90,55.25,55.90,+1.15,"2,162"
 99/04/27,"5,510,962","307,309,125",55.90,55.95,55.60,55.85,-0.05,859
 99/04/28,"7,436,672","408,343,757",54.75,55.35,54.55,55.25,-0.60,"1,336"
 99/04/29,"5,085,679","280,045,157",55.25,55.30,54.85,55.00,-0.25,657
 99/04/30,"5,323,236","294,390,784",55.40,55.70,54.70,54.80,-0.20,"1,128"
