"9802る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 98/02/02,"7,884,834","241,981,084",30.38,30.88,30.38,30.88,+0.38,"2,076"
 98/02/03,"16,264,534","509,849,603",30.72,31.65,30.72,31.47,+0.59,"3,648"
 98/02/04,"16,312,759","516,085,108",31.77,31.78,31.50,31.69,+0.22,"2,715"
 98/02/05,"14,283,547","450,523,527",31.50,31.81,31.39,31.43,-0.26,"2,409"
 98/02/06,"23,040,332","743,501,918",31.77,32.55,31.77,32.20,+0.77,"5,146"
 98/02/09,"28,202,440","925,892,663",32.64,33.06,32.50,32.50,+0.30,"4,077"
 98/02/10,"17,447,067","568,890,058",32.55,32.73,32.40,32.70,+0.20,"2,018"
 98/02/11,"14,181,068","461,271,095",32.01,33.25,32.00,33.25,+0.55,"3,341"
 98/02/12,"17,128,553","559,908,464",33.13,33.20,32.25,32.35,-0.90,"2,938"
 98/02/13,"18,003,971","594,991,613",32.60,33.38,32.55,33.28,+0.93,"3,866"
 98/02/16,"9,793,950","324,940,804",33.28,33.35,33.03,33.21,-0.07,"1,900"
 98/02/17,"12,689,906","411,609,666",33.00,33.00,32.24,32.44,-0.77,"2,759"
 98/02/18,"13,845,591","445,979,017",32.00,32.55,31.97,32.49,+0.05,"2,361"
 98/02/19,"15,773,103","513,359,347",32.18,33.19,31.94,32.92,+0.43,"3,192"
 98/02/20,"24,949,918","804,606,053",32.30,32.54,32.00,32.10,-0.82,"3,537"
 98/02/23,"15,543,062","498,489,060",32.06,32.44,31.55,32.44,+0.34,"2,673"
 98/02/24,"22,068,490","704,643,112",31.80,32.16,31.66,32.16,-0.28,"2,915"
 98/02/25,"19,720,712","645,290,676",32.50,32.95,32.40,32.74,+0.58,"3,385"
 98/02/26,"23,682,612","775,935,290",32.95,33.00,32.56,32.80,+0.06,"2,226"
 98/02/27,"11,184,488","367,402,187",32.80,33.05,32.65,33.05,+0.25,"2,071"
