"9707る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 97/07/01,"10,473,152","579,146,671",55.35,55.85,54.90,54.90,-0.10,"2,398"
 97/07/02,"24,648,682","1,351,158,912",54.90,55.35,54.20,54.30,-0.60,"4,035"
 97/07/03,"19,027,128","1,012,194,972",53.40,54.35,52.35,54.20,-0.10,"4,452"
 97/07/04,"11,288,474","602,729,808",54.15,54.15,52.60,52.60,-1.60,"2,876"
 97/07/07,"5,969,107","315,564,042",52.50,53.60,52.35,53.55,+0.95,"1,532"
 97/07/08,"19,758,400","1,033,067,550",53.40,53.40,51.45,51.70,-1.85,"4,434"
 97/07/09,"26,636,000","1,393,322,745",53.05,53.05,51.35,51.45,-0.25,"4,052"
 97/07/10,"13,786,015","710,020,181",51.30,52.20,50.90,51.70,+0.25,"2,897"
 97/07/11,"16,317,440","850,542,920",51.75,53.00,51.40,52.90,+1.20,"2,883"
 97/07/14,"11,708,599","614,458,905",52.65,53.00,52.00,52.20,-0.70,"2,504"
 97/07/15,"23,245,898","1,171,278,467",51.55,51.55,49.60,49.90,-2.30,"5,776"
 97/07/16,"11,449,182","570,457,210",50.20,50.30,49.41,49.50,-0.40,"3,329"
 97/07/17,"18,446,550","952,386,424",50.80,52.20,50.75,52.20,+2.70,"4,049"
 97/07/18,"15,646,610","811,151,376",52.55,52.60,50.80,51.00,-1.20,"3,484"
 97/07/21,"15,920,132","845,063,128",52.60,53.75,52.60,53.75,+2.75,"3,448"
 97/07/22,"19,577,274","1,032,698,201",53.20,53.20,52.35,52.90,-0.85,"2,951"
 97/07/23,"31,437,946","1,702,725,115",53.70,54.65,53.45,54.30,+1.40,"4,449"
 97/07/24,"15,913,541","868,315,845",54.65,54.75,54.35,54.65,+0.35,"2,738"
 97/07/25,"17,544,551","941,370,492",53.50,53.90,53.35,53.90,-0.75,"2,784"
 97/07/29,"23,085,790","1,197,951,386",52.20,52.20,51.55,51.95,-1.95,"4,243"
 97/07/30,"13,897,335","731,145,014",52.90,52.95,52.25,52.55,+0.60,"2,733"
 97/07/31,"18,531,086","974,407,709",53.15,53.30,51.70,52.40,-0.15,"3,187"
