"9407る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 94/07/01,"4,936,000","233,065,080",47.30,47.60,46.99,47.58,+0.09,436
 94/07/04,"1,549,000","73,437,320",47.58,47.58,47.30,47.32,-0.26,170
 94/07/05,"3,815,000","179,720,300",47.30,47.33,47.01,47.03,-0.29,250
 94/07/06,"3,774,000","177,824,730",47.05,47.18,47.03,47.13,+0.10,273
 94/07/07,"1,967,000","92,307,090",47.00,47.00,46.85,46.86,-0.27,288
 94/07/08,"2,734,001","128,444,666",46.90,47.08,46.81,47.01,+0.15,308
 94/07/11,"8,549,000","406,323,920",47.38,47.95,47.30,47.95,+0.94,559
 94/07/12,"15,505,001","747,271,797",48.02,48.40,48.02,48.40,+0.45,696
 94/07/13,"10,392,000","503,652,340",48.21,48.68,48.21,48.57,+0.17,568
 94/07/14,"12,710,000","619,847,640",48.61,48.99,48.57,48.89,+0.32,581
 94/07/15,"13,316,000","652,434,750",48.94,49.07,48.90,48.99,+0.10,578
 94/07/19,"7,126,000","347,757,280",48.89,48.95,48.68,48.95,-0.04,350
 94/07/20,"17,525,000","859,758,190",48.91,49.32,48.87,49.00,+0.05,577
 94/07/21,"11,867,000","584,137,250",49.04,49.50,48.82,48.91,-0.09,595
 94/07/22,"3,907,000","190,714,870",48.78,48.91,48.70,48.70,-0.21,298
 94/07/25,"5,981,000","292,923,190",48.81,49.11,48.81,49.00,+0.30,289
 94/07/26,"7,128,000","349,509,650",49.00,49.25,48.80,48.87,-0.13,330
 94/07/27,"5,653,000","273,882,570",48.30,48.84,48.20,48.35,-0.52,386
 94/07/28,"4,395,000","213,013,580",48.40,48.60,48.34,48.59,+0.24,314
 94/07/29,"8,495,000","413,497,110",48.88,48.98,48.15,48.17,-0.42,412
