"9303る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 93/03/01,"7,495,000","386,117,500",50.80,52.00,50.80,51.95,+1.40,528
 93/03/02,"13,953,000","733,167,500",52.10,52.90,52.10,52.80,+0.85,706
 93/03/03,"19,671,000","1,037,574,000",52.80,52.95,52.50,52.70,-0.10,729
 93/03/04,"16,061,000","852,025,900",53.00,53.15,52.55,53.15,+0.45,681
 93/03/05,"22,078,000","1,176,644,200",53.50,53.70,52.50,52.50,-0.65,809
 93/03/08,"3,510,000","183,267,550",52.60,52.90,51.75,51.85,-0.65,475
 93/03/09,"6,131,000","317,388,050",51.60,52.00,51.45,52.00,+0.15,444
 93/03/10,"10,911,000","562,806,350",51.95,52.10,51.20,51.35,-0.65,635
 93/03/11,"19,280,000","984,190,450",50.95,51.45,50.75,51.40,+0.05,681
 93/03/12,"17,917,000","905,092,700",50.80,50.80,50.30,50.45,-0.95,"1,205"
 93/03/15,"15,682,000","784,692,260",51.00,51.00,49.65,49.65,-0.80,801
 93/03/16,"18,336,000","899,020,560",49.32,49.38,48.80,49.00,-0.65,"1,265"
 93/03/17,"4,684,000","231,030,210",49.70,49.70,49.00,49.08,+0.08,587
 93/03/18,"9,242,000","462,175,580",49.70,50.80,49.50,50.70,+1.62,949
 93/03/19,"6,632,000","336,354,500",50.70,51.10,50.40,51.00,+0.30,800
 93/03/22,"4,226,000","200,439,180",47.43,47.43,47.43,47.43,-3.57,519
 93/03/23,"25,916,000","1,181,326,220",44.50,47.17,44.50,46.40,-1.03,"2,514"
 93/03/24,"10,120,000","474,360,000",47.30,47.30,46.45,46.95,+0.55,"1,525"
 93/03/25,"5,991,000","281,683,230",46.95,47.25,46.75,46.80,-0.15,811
 93/03/26,"7,696,000","361,198,110",47.24,47.30,46.70,46.79,-0.01,740
 93/03/29,"4,404,000","214,912,170",48.70,49.10,48.28,49.10,+2.31,952
 93/03/30,"8,016,000","395,164,550",49.10,49.54,48.80,49.30,+0.20,942
 93/03/31,"8,563,000","421,970,140",49.50,49.50,48.98,48.99,-0.31,697
