"9606る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 96/06/01,"3,068,254","184,001,940",59.75,60.10,59.75,60.00,+0.25,274
 96/06/04,"3,903,050","234,788,715",60.20,60.35,60.00,60.20,+0.20,315
 96/06/05,"3,417,050","205,489,450",60.50,60.50,60.00,60.20,0.00,281
 96/06/06,"5,692,150","345,964,910",60.50,61.10,60.40,60.75,+0.55,501
 96/06/07,"4,467,500","270,558,850",60.20,61.05,60.20,60.90,+0.15,396
 96/06/08,"2,604,000","157,724,600",60.40,60.75,60.30,60.70,-0.20,254
 96/06/11,"3,315,200","201,547,600",60.80,60.90,60.70,60.85,+0.15,287
 96/06/12,"2,662,115","162,624,265",60.85,61.25,60.85,61.20,+0.35,370
 96/06/13,"1,078,200","65,831,020",60.95,61.20,60.95,61.20,0.00,148
 96/06/14,"4,642,200","286,568,440",61.35,62.45,61.35,62.00,+0.80,402
 96/06/15,"5,241,290","329,269,977",62.30,63.25,62.30,63.20,+1.20,501
 96/06/20,"8,591,268","553,631,466",63.70,65.40,63.70,65.20,+2.00,756
 96/06/21,"11,237,198","733,997,918",65.00,66.10,64.65,65.80,+0.60,723
 96/06/22,"7,531,250","493,151,500",65.95,66.05,64.75,65.40,-0.40,741
 96/06/23,"3,078,000","199,618,100",64.60,65.00,64.60,64.95,-0.45,309
 96/06/25,"7,083,000","466,659,250",65.20,66.35,65.20,66.15,+1.20,667
 96/06/26,"4,967,271","325,410,272",66.05,66.10,65.05,65.35,-0.80,981
 96/06/27,"3,577,129","232,508,678",65.15,65.40,64.70,65.00,-0.35,497
 96/06/28,"6,057,400","394,984,310",65.65,65.65,65.00,65.20,+0.20,452
 96/06/29,"4,210,463","274,148,037",65.40,65.50,64.80,65.00,-0.20,346
