"9311る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 93/11/01,"1,630,000","72,630,560",44.75,44.84,44.16,44.29,-0.43,410
 93/11/02,"2,759,000","123,507,320",44.31,45.21,44.31,45.20,+0.91,575
 93/11/03,"9,666,000","442,654,710",45.20,46.05,45.20,46.02,+0.82,"1,015"
 93/11/04,"10,320,000","475,852,030",46.00,46.45,45.85,46.20,+0.18,802
 93/11/05,"14,989,000","701,535,890",47.00,47.20,46.56,46.93,+0.73,"1,006"
 93/11/08,"6,190,000","289,511,250",46.92,46.93,46.62,46.81,-0.12,635
 93/11/09,"7,071,000","330,263,450",46.85,46.86,46.50,46.81,0.00,548
 93/11/10,"11,687,000","547,243,060",47.00,47.05,46.59,46.85,+0.04,635
 93/11/11,"6,506,000","301,178,760",46.85,46.85,46.00,46.00,-0.85,730
 93/11/12,"10,154,000","473,316,370",46.23,46.93,46.23,46.51,+0.51,897
 93/11/15,"10,648,000","499,385,260",46.97,47.05,46.60,46.60,+0.09,568
 93/11/16,"10,298,000","481,605,410",46.60,46.95,46.60,46.78,+0.18,493
 93/11/17,"26,781,000","1,268,802,790",46.80,47.69,46.79,47.60,+0.82,"1,626"
 93/11/18,"17,522,000","837,419,440",47.70,47.96,47.60,47.60,0.00,"1,074"
 93/11/19,"9,392,000","447,219,000",47.65,47.80,47.40,47.40,-0.20,663
 93/11/22,"8,088,000","374,028,660",46.80,46.96,45.75,45.75,-1.65,"1,608"
 93/11/23,"4,066,000","185,890,530",45.80,45.98,45.30,45.80,+0.05,760
 93/11/24,"5,439,000","250,734,210",45.88,46.35,45.88,46.35,+0.55,624
 93/11/25,"1,774,000","81,645,530",46.35,46.35,45.90,46.03,-0.32,305
 93/11/26,"6,247,000","288,101,290",46.20,46.50,45.46,45.46,-0.57,815
 93/11/29,"4,770,000","216,662,180",45.45,45.60,45.25,45.55,+0.09,628
 93/11/30,"12,616,000","571,340,980",45.32,45.70,44.88,45.50,-0.05,"1,212"
