"9511る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 95/11/01,"1,321,156","70,377,294",53.30,53.40,53.20,53.25,-0.15,231
 95/11/02,"2,303,000","122,778,700",53.15,53.60,52.90,53.50,+0.25,394
 95/11/03,"3,075,000","165,867,100",53.50,54.45,53.40,54.45,+0.95,668
 95/11/06,"4,957,100","266,311,650",53.45,54.10,53.20,53.90,-0.55,755
 95/11/07,"1,667,200","90,596,310",54.40,54.50,54.15,54.30,+0.40,470
 95/11/08,"1,180,050","63,910,640",54.35,54.35,54.05,54.15,-0.15,330
 95/11/09,"5,036,125","272,444,455",54.20,54.40,53.70,53.95,-0.20,477
 95/11/10,"1,977,500","106,180,499",53.55,54.00,53.50,54.00,+0.05,307
 95/11/13,"1,870,160","100,304,790",53.95,54.00,53.50,53.60,-0.40,336
 95/11/14,"1,499,124","80,834,170",53.95,54.05,53.65,54.05,+0.45,319
 95/11/15,"2,047,400","111,055,599",54.35,54.40,54.15,54.25,+0.20,271
 95/11/16,"3,026,000","164,421,300",54.40,54.50,54.15,54.40,+0.15,328
 95/11/17,"861,000","46,801,550",54.50,54.50,54.25,54.40,0.00,229
 95/11/20,"1,357,000","73,330,950",54.40,54.40,53.75,53.90,-0.50,279
 95/11/21,"3,634,000","197,694,300",54.10,54.90,54.10,54.75,+0.85,529
 95/11/22,"2,751,000","151,074,300",54.80,55.20,54.75,55.10,+0.35,393
 95/11/23,"2,455,000","135,723,200",55.15,55.60,55.05,55.25,+0.15,461
 95/11/24,"878,000","48,581,500",55.25,55.55,55.05,55.55,+0.30,231
 95/11/27,"1,848,200","103,305,060",55.90,56.10,55.70,55.85,+0.30,298
 95/11/28,"1,194,133","66,433,741",55.50,55.80,55.50,55.65,-0.20,329
 95/11/29,"2,591,000","144,232,900",55.65,56.05,55.35,55.75,+0.10,368
 95/11/30,"1,371,000","76,972,150",55.95,56.30,55.90,56.30,+0.55,301
