"9601る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 96/01/02,"4,907,000","285,899,200",57.80,58.50,57.75,58.45,+0.70,543
 96/01/03,"6,811,000","399,769,200",58.55,58.95,58.45,58.70,+0.25,558
 96/01/04,"8,554,000","501,661,350",58.55,58.85,58.40,58.65,-0.05,511
 96/01/05,"8,675,000","502,791,200",58.50,58.60,57.70,57.90,-0.75,727
 96/01/08,"5,904,440","337,193,430",57.20,57.30,56.80,57.05,-0.85,767
 96/01/09,"7,785,200","445,811,100",57.05,57.50,57.00,57.30,+0.25,540
 96/01/10,"11,543,000","652,871,300",56.95,56.95,56.35,56.50,-0.80,870
 96/01/11,"7,733,200","437,656,340",57.10,57.10,56.15,56.25,-0.25,642
 96/01/12,"8,203,020","469,822,924",56.70,57.60,56.70,57.50,+1.25,803
 96/01/15,"3,373,000","194,347,100",57.60,57.95,57.40,57.90,+0.40,420
 96/01/16,"4,659,000","269,934,950",57.85,58.05,57.55,57.55,-0.35,438
 96/01/17,"3,575,000","206,355,650",57.50,58.05,57.20,58.00,+0.45,459
 96/01/18,"10,224,000","594,754,800",58.00,58.40,57.85,58.40,+0.40,662
 96/01/19,"8,632,170","501,360,416",58.00,58.25,57.95,58.00,-0.40,387
 96/01/22,"2,587,000","148,834,150",57.70,58.00,57.35,57.85,-0.15,343
 96/01/23,"5,278,100","304,584,000",57.65,57.85,57.55,57.75,-0.10,223
 96/01/24,"3,868,000","226,287,350",58.45,58.65,58.40,58.60,+0.85,517
 96/01/25,"7,077,000","415,613,050",58.80,58.90,58.55,58.75,+0.15,520
 96/01/26,"3,841,000","221,371,050",58.00,58.20,57.30,57.70,-1.05,678
 96/01/29,"3,340,000","191,060,250",57.70,57.70,57.00,57.15,-0.55,586
 96/01/30,"2,603,000","148,592,950",57.20,57.20,56.90,57.15,0.00,346
 96/01/31,"4,278,000","242,372,250",57.15,57.20,56.20,56.70,-0.45,748
