"9611る 0050 芖50 らΘユ戈癟(じ,)"
ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 96/11/01,"4,745,624","331,079,955",70.60,70.70,69.05,69.45,-0.75,855
 96/11/02,"12,894,000","870,347,950",68.30,68.30,66.50,67.00,-2.45,"2,990"
 96/11/05,"8,670,370","575,466,486",66.30,67.10,65.60,67.10,+0.10,"1,786"
 96/11/06,"5,266,693","353,934,627",67.00,67.55,66.80,67.50,+0.40,865
 96/11/07,"2,241,850","151,397,791",67.55,67.90,67.05,67.05,-0.45,749
 96/11/08,"9,935,395","648,889,520",65.65,65.80,64.60,64.90,-2.15,"2,483"
 96/11/09,"9,311,725","606,261,027",65.00,65.55,64.70,65.35,+0.45,"1,381"
 96/11/12,"19,618,149","1,243,750,229",63.80,63.85,62.60,63.60,-1.75,"3,220"
 96/11/13,"16,614,517","1,048,592,288",63.50,63.60,62.45,63.50,-0.10,"2,472"
 96/11/14,"6,359,500","412,341,150",64.95,65.00,64.60,64.70,+1.20,"1,597"
 96/11/15,"4,915,980","316,590,956",64.40,64.75,64.15,64.25,-0.45,837
 96/11/16,"10,280,070","646,689,080",63.05,63.30,62.50,63.05,-1.20,"1,902"
 96/11/19,"7,496,998","473,531,774",63.45,63.55,62.70,62.70,-0.35,937
 96/11/20,"12,646,540","771,074,926",61.30,62.50,60.20,62.50,-0.20,"2,838"
 96/11/21,"8,668,347","535,658,341",62.40,62.45,61.10,61.15,-1.35,"1,673"
 96/11/22,"10,856,940","660,624,836",60.85,61.70,60.20,61.20,+0.05,"1,730"
 96/11/23,"4,885,623","298,013,504",61.60,61.60,60.50,60.70,-0.50,976
 96/11/26,"6,320,251","389,442,011",61.60,62.00,61.00,61.95,+1.25,"1,385"
 96/11/27,"12,135,276","731,130,357",60.40,61.40,59.65,61.00,-0.95,"2,803"
 96/11/28,"4,592,878","279,170,368",61.30,61.30,60.30,60.30,-0.70,"1,295"
 96/11/29,"6,342,320","389,287,430",61.80,61.80,61.00,61.35,+1.05,"1,465"
 96/11/30,"6,478,450","401,657,430",61.85,62.30,61.80,61.80,+0.45,"1,313"
