ユら戳 ,,ユ澄る,秨絃基,程蔼基,程基,Μ絃基,害禴基,害禴%,*Θユ秖,挡衡基,*ゼ≧綪计,程程ㄎ禦基,程程ㄎ芥基,菌程蔼基,菌程基
1999/7/12,TX ,199912,8503,8530,8500,8500,】-86,】-1.00%,3,8510,104,8470,8573,8950,5631
1999/7/12,TX ,200003,8503,8510,8503,8510,】-92,】-1.07%,3,8587,28,8450,8601,8720,7388
1999/7/13,TX ,199907,8510,8510,8280,8280,】-270,】-3.16%,4296,8280,5055,8280,8286,8730,7330
1999/7/13,TX ,199908,8515,8520,8330,8335,】-225,】-2.63%,902,8335,1083,8331,8335,8730,8150
1999/7/13,TX ,199909,8501,8501,8301,8330,】-230,】-2.69%,94,8330,432,8320,8340,8704,5631
1999/7/13,TX ,199912,8500,8500,8350,8350,】-160,】-1.88%,19,8350,103,8300,8423,8950,5631
1999/7/13,TX ,200003,8420,8420,8300,8300,】-287,】-3.34%,4,8270,28,8251,8371,8720,7388
1999/7/14,TX ,199907,8250,8320,7870,7985,】-295,】-3.56%,4794,7985,4130,7981,7985,8730,7330
1999/7/14,TX ,199908,8320,8364,7921,8050,】-285,】-3.42%,1562,8050,1478,8050,8055,8730,7921
1999/7/14,TX ,199909,8310,8330,7900,8050,】-280,】-3.36%,139,8050,426,8020,8080,8704,5631
1999/7/14,TX ,199912,8201,8350,7851,7980,】-370,】-4.43%,23,7980,104,7980,8078,8950,5631
1999/7/14,TX ,200003,8250,8250,7860,7860,】-410,】-4.96%,5,7920,28,7855,8193,8720,7388
1999/7/15,TX ,199907,8021,8090,7876,8030,《45,《0.56%,3510,8030,4108,8026,8030,8730,7330
1999/7/15,TX ,199908,8023,8130,7921,8065,《15,《0.19%,1571,8065,1924,8064,8065,8730,7921
1999/7/15,TX ,199909,7909,8148,7909,8100,《50,《0.62%,61,8100,429,8060,8100,8704,5631
1999/7/15,TX ,199912,7961,8100,7961,8032,《52,《0.65%,5,8025,105,8030,8148,8950,5631
1999/7/15,TX ,200003,-,-,-,-,-,-,-,7965,28,-,-,-,-
1999/7/16,TX ,199907,8060,8120,7468,7468,】-562,】-7.00%,3767,7468,3247,0,0,8730,7330
1999/7/16,TX ,199908,8120,8150,7501,7501,】-564,】-6.99%,2797,7501,2022,0,0,8730,7501
1999/7/16,TX ,199909,8150,8159,7533,7533,】-567,】-7.00%,245,7533,363,0,0,8704,5631
1999/7/16,TX ,199912,8051,8051,7464,7464,】-561,】-6.99%,96,7464,76,0,0,8950,5631
1999/7/16,TX ,200003,8026,8026,7408,7408,】-557,】-6.99%,50,7408,29,0,0,8720,7388
1999/7/17,TX ,199907,7110,7450,7051,7418,】-50,】-0.67%,3694,7418,2229,7416,7419,8730,7051
1999/7/17,TX ,199908,7260,7499,7151,7410,】-91,】-1.21%,3898,7410,2435,7407,7445,8730,7151
1999/7/17,TX ,199909,7315,7531,7180,7530,】-3,】-0.04%,231,7530,329,7488,7533,8704,5631
1999/7/17,TX ,199912,7200,7520,7200,7520,《56,《0.75%,40,7520,68,7460,7525,8950,5631
1999/7/17,TX ,200003,7401,7500,7307,7500,《92,《1.24%,21,7530,23,7381,7540,8720,7307
1999/7/19,TX ,199907,7360,7470,7052,7395,】-23,】-0.31%,1156,7395,1639,7393,7395,8730,7051
1999/7/19,TX ,199908,7470,7530,7300,7420,《10,《0.13%,3401,7420,3220,7420,7425,8730,7151
1999/7/19,TX ,199909,7477,7530,7350,7450,】-80,】-1.06%,107,7450,361,7448,7470,8704,5631
1999/7/19,TX ,199912,7305,7560,7301,7545,《25,《0.33%,7,7545,65,7451,7550,8950,5631
1999/7/19,TX ,200003,7560,7560,7560,7560,《30,《0.40%,1,7500,22,7405,7580,8720,7307
1999/7/20,TX ,199907,7500,7855,7500,7815,《420,《5.68%,1332,7815,765,7815,7830,8730,7051
1999/7/20,TX ,199908,7640,7869,7580,7825,《405,《5.46%,4466,7825,3180,7825,7827,8730,7151
1999/7/20,TX ,199909,7500,7900,7500,7850,《400,《5.37%,147,7850,326,7830,7850,8704,5631
1999/7/20,TX ,199912,7690,7919,7690,7830,《285,《3.78%,22,7831,71,7770,7900,8950,5631
1999/7/20,TX ,200003,7750,7930,7750,7920,《420,《5.60%,6,7920,22,7831,7948,8720,7307
1999/7/21,TX ,199907,7690,7814,7627,7790,】-25,】-0.32%,608,7790,338,7786,7790,8730,7051
1999/7/21,TX ,199908,7697,7790,7636,7780,】-45,】-0.58%,3991,7780,3578,7780,7784,8730,7151
1999/7/21,TX ,199909,7650,7818,7650,7792,】-58,】-0.74%,119,7792,309,7780,7800,8704,5631
1999/7/21,TX ,199912,7751,7830,7735,7777,】-54,】-0.69%,10,7777,70,7710,7845,8950,5631
1999/7/21,TX ,200003,7860,7860,7755,7810,】-110,】-1.39%,3,7810,22,7673,7850,8720,7307
1999/7/21,TF ,199908,1130,1140,1121,1134.8,-,-,91,1134.8,58,1127,1138.2,1140,1121
1999/7/21,TF ,199909,1135,1135,1135,1135,-,-,3,1139.4,3,1117,0,1135,1135
1999/7/21,TF ,199912,-,-,-,-,-,-,-,1152.2,0,-,-,-,-
1999/7/21,TF ,200003,-,-,-,-,-,-,-,1164.6,0,-,-,-,-
1999/7/21,TF ,200006,-,-,-,-,-,-,-,1173.8,0,-,-,-,-
1999/7/21,TE ,199908,345,363,345,360.85,-,-,522,360.85,219,360,360.1,363,345
1999/7/21,TE ,199909,358.85,360,355,355,-,-,11,355,8,349.85,364,360,355
1999/7/21,TE ,199912,-,-,-,-,-,-,-,367.15,0,-,-,-,-
1999/7/21,TE ,200003,-,-,-,-,-,-,-,372,0,-,-,-,-
1999/7/21,TE ,200006,-,-,-,-,-,-,-,376.75,0,-,-,-,-
1999/7/22,TX ,199908,7700,7750,7620,7623,】-157,】-2.02%,2847,7623,3696,7622,7623,8730,7151
1999/7/22,TX ,199909,7702,7770,7625,7625,】-167,】-2.14%,68,7625,319,7621,7625,8704,5631
1999/7/22,TX ,199912,7720,7725,7650,7650,】-127,】-1.63%,9,7650,69,7635,7725,8950,5631
1999/7/22,TX ,200003,7651,7653,7651,7653,】-157,】-2.01%,3,7653,20,7650,7720,8720,7307
1999/7/22,TX ,200006,-,-,-,-,-,-,-,7970,0,-,-,-,-
1999/7/22,TF ,199908,1128,1131,1120.2,1120.2,】-14.6,】-1.29%,37,1120.2,77,1120,1123,1140,1120.2
1999/7/22,TF ,199909,-,-,-,-,-,-,-,1124.8,3,-,-,-,-
1999/7/22,TF ,199912,-,-,-,-,-,-,-,1136.6,0,-,-,-,-
1999/7/22,TF ,200003,-,-,-,-,-,-,-,1150,0,-,-,-,-
1999/7/22,TF ,200006,-,-,-,-,-,-,-,1159.2,0,-,-,-,-
1999/7/22,TE ,199908,360,360,353.5,354,】-6.85,】-1.90%,409,354,341,353,354.8,363,345
1999/7/22,TE ,199909,356,359,353,353,】-2,】-0.56%,14,353,20,353,357,360,353
1999/7/22,TE ,199912,391.75,391.75,366,366,】-1.15,】-0.31%,46,366,5,366.75,378,391.75,366
1999/7/22,TE ,200003,-,-,-,-,-,-,-,365.15,0,-,-,-,-
1999/7/22,TE ,200006,-,-,-,-,-,-,-,369.9,0,-,-,-,-
1999/7/23,TX ,199908,7620,7749,7600,7749,《126,《1.65%,2902,7749,3997,7740,7749,8730,7151
1999/7/23,TX ,199909,7650,7711,7580,7711,《86,《1.13%,62,7711,337,7711,7725,8704,5631
1999/7/23,TX ,199912,7677,7700,7636,7700,《50,《0.65%,4,7750,68,7638,7725,8950,5631
1999/7/23,TX ,200003,7637,7637,7637,7637,】-16,】-0.21%,1,7637,20,7588,7776,8720,7307
1999/7/23,TX ,200006,-,-,-,-,-,-,-,8096,0,-,-,-,-
1999/7/23,TF ,199908,1123.6,1129.4,1116.2,1129.4,《9.2,《0.82%,64,1129.4,105,1129.6,1129,1140,1116.2
1999/7/23,TF ,199909,-,-,-,-,-,-,-,1134,3,-,-,-,-
1999/7/23,TF ,199912,-,-,-,-,-,-,-,1145.8,0,-,-,-,-
1999/7/23,TF ,200003,-,-,-,-,-,-,-,1159.2,0,-,-,-,-
1999/7/23,TF ,200006,-,-,-,-,-,-,-,1168.4,0,-,-,-,-
1999/7/23,TE ,199908,352,355.8,350.25,354,-,-,500,354,452,354,354,363,345
1999/7/23,TE ,199909,354,355,351,352,】-1,】-0.28%,6,353,23,350,353.25,360,351
1999/7/23,TE ,199912,-,-,-,-,-,-,-,366,5,-,-,-,-
1999/7/23,TE ,200003,-,-,-,-,-,-,-,365.15,0,-,-,-,-
1999/7/23,TE ,200006,-,-,-,-,-,-,-,369.9,0,-,-,-,-
1999/7/26,TX ,199908,7650,7695,7550,7567,】-182,】-2.35%,2455,7567,4035,7567,7568,8730,7151
1999/7/26,TX ,199909,7650,7700,7550,7550,】-161,】-2.09%,59,7550,341,7550,7554,8704,5631
1999/7/26,TX ,199912,7703,7703,7628,7628,】-122,】-1.57%,3,7640,67,7581,7680,8950,5631
1999/7/26,TX ,200003,7620,7620,7620,7620,】-17,】-0.22%,1,7620,20,0,7760,8720,7307
1999/7/26,TX ,200006,-,-,-,-,-,-,-,7914,0,-,-,-,-
1999/7/26,TF ,199908,1128,1128,1113.8,1113.8,】-15.6,】-1.38%,69,1113.8,129,1112,1113,1140,1113.8
1999/7/26,TF ,199909,-,-,-,-,-,-,-,1118.4,3,-,-,-,-
1999/7/26,TF ,199912,-,-,-,-,-,-,-,1130.2,0,-,-,-,-
1999/7/26,TF ,200003,-,-,-,-,-,-,-,1143.6,0,-,-,-,-
1999/7/26,TF ,200006,-,-,-,-,-,-,-,1152.8,0,-,-,-,-
1999/7/26,TE ,199908,350,351,340,340,】-14,】-3.95%,581,340,604,340,340,363,340
1999/7/26,TE ,199909,350.05,350.05,339,339,】-14,】-3.97%,5,339,25,337.05,344.2,360,339
1999/7/26,TE ,199912,354,354,354,354,】-12,】-3.28%,5,354,1,0,357,391.75,354
1999/7/26,TE ,200003,-,-,-,-,-,-,-,351.15,0,-,-,-,-
1999/7/26,TE ,200006,-,-,-,-,-,-,-,355.9,0,-,-,-,-
1999/7/27,TX ,199908,7548,7550,7350,7395,】-172,】-2.27%,3713,7395,3681,7395,7399,8730,7151
1999/7/27,TX ,199909,7510,7550,7365,7381,】-169,】-2.24%,116,7381,353,7380,7385,8704,5631
1999/7/27,TX ,199912,7540,7540,7392,7392,】-248,】-3.25%,14,7416,62,7391,7441,8950,5631
1999/7/27,TX ,200003,-,-,-,-,-,-,-,7448,20,-,-,-,-
1999/7/27,TX ,200006,-,-,-,-,-,-,-,7742,0,-,-,-,-
1999/7/27,TF ,199908,1113,1117.8,1100,1107,】-6.8,】-0.61%,124,1107,156,1107,1113,1140,1100
1999/7/27,TF ,199909,-,-,-,-,-,-,-,1111.6,3,-,-,-,-
1999/7/27,TF ,199912,-,-,-,-,-,-,-,1123.4,0,-,-,-,-
1999/7/27,TF ,200003,-,-,-,-,-,-,-,1136.8,0,-,-,-,-
1999/7/27,TF ,200006,-,-,-,-,-,-,-,1146,0,-,-,-,-
1999/7/27,TE ,199908,333.35,337.35,319.5,323,】-17,】-5.00%,902,323,716,323.35,323,363,319.5
1999/7/27,TE ,199909,338.2,338.2,321.1,325.4,】-13.6,】-4.01%,12,325.4,29,317.2,326.3,360,321.1
1999/7/27,TE ,199912,-,-,-,-,-,-,-,337,1,-,-,-,-
1999/7/27,TE ,200003,-,-,-,-,-,-,-,334.15,0,-,-,-,-
1999/7/27,TE ,200006,-,-,-,-,-,-,-,338.9,0,-,-,-,-
1999/7/28,TX ,199908,7500,7525,7430,7479,《84,《1.14%,2685,7479,4069,7478,7479,8730,7151
1999/7/28,TX ,199909,7500,7530,7422,7500,《119,《1.61%,65,7500,365,7480,7500,8704,5631
1999/7/28,TX ,199912,7510,7510,7420,7420,《4,《0.05%,6,7420,60,7351,7538,8950,5631
1999/7/28,TX ,200003,-,-,-,-,-,-,-,7532,20,-,-,-,-
1999/7/28,TX ,200006,-,-,-,-,-,-,-,7826,0,-,-,-,-
1999/7/28,TF ,199908,1115,1124.6,1114,1120.4,《13.4,《1.21%,86,1120.4,173,1120,1123.4,1140,1100
1999/7/28,TF ,199909,-,-,-,-,-,-,-,1125,3,-,-,-,-
1999/7/28,TF ,199912,-,-,-,-,-,-,-,1136.8,0,-,-,-,-
1999/7/28,TF ,200003,-,-,-,-,-,-,-,1150.2,0,-,-,-,-
1999/7/28,TF ,200006,-,-,-,-,-,-,-,1159.4,0,-,-,-,-
1999/7/28,TE ,199908,330,334.7,324,328.5,《5.5,《1.70%,858,328.5,861,328,328.5,363,319.5
1999/7/28,TE ,199909,324.5,333.8,324.5,328.1,《2.7,《0.83%,15,328.1,38,327.5,330,360,321.1
1999/7/28,TE ,199912,337,337,324.1,324.1,】-12.9,】-3.83%,4,324.1,1,324,0,391.75,324.1
1999/7/28,TE ,200003,-,-,-,-,-,-,-,339.65,0,-,-,-,-
1999/7/28,TE ,200006,-,-,-,-,-,-,-,344.4,0,-,-,-,-
1999/7/29,TX ,199908,7451,7469,7320,7329,】-150,】-2.01%,2787,7329,3980,7328,7329,8730,7151
1999/7/29,TX ,199909,7500,7500,7320,7335,】-165,】-2.20%,85,7335,373,7335,7340,8704,5631
1999/7/29,TX ,199912,7430,7435,7350,7350,】-70,】-0.94%,9,7370,59,7330,7430,8950,5631
1999/7/29,TX ,200003,7359,7359,7354,7354,】-178,】-2.36%,3,7382,19,7311,7550,8720,7307
1999/7/29,TX ,200006,-,-,-,-,-,-,-,7676,0,-,-,-,-
1999/7/29,TF ,199908,1122.4,1123.6,1109,1110,】-10.4,】-0.93%,66,1110,188,1110.4,1113,1140,1100
1999/7/29,TF ,199909,-,-,-,-,-,-,-,1114.6,3,-,-,-,-
1999/7/29,TF ,199912,-,-,-,-,-,-,-,1126.4,0,-,-,-,-
1999/7/29,TF ,200003,-,-,-,-,-,-,-,1139.8,0,-,-,-,-
1999/7/29,TF ,200006,-,-,-,-,-,-,-,1149,0,-,-,-,-
1999/7/29,TE ,199908,329,329,317.15,318.5,】-10,】-3.04%,784,318.5,891,318,318.5,363,317.15
1999/7/29,TE ,199909,325.1,327,319,319,】-9.1,】-2.77%,12,319,40,317.1,321,360,319
1999/7/29,TE ,199912,-,-,-,-,-,-,-,314.1,1,-,-,-,-
1999/7/29,TE ,200003,-,-,-,-,-,-,-,329.65,0,-,-,-,-
1999/7/29,TE ,200006,-,-,-,-,-,-,-,334.4,0,-,-,-,-
1999/7/30,TX ,199908,7200,7451,7153,7449,《120,《1.64%,3284,7329,3980,7328,7329,8730,7151
1999/7/30,TX ,199909,7215,7450,7180,7445,《110,《1.50%,144,7335,373,7335,7340,8704,5631
1999/7/30,TX ,199912,7200,7380,7200,7380,《10,《0.14%,3,7370,59,7330,7430,8950,5631
1999/7/30,TX ,200003,7300,7499,7300,7499,《117,《1.58%,2,7382,19,7311,7550,8720,7307
1999/7/30,TX ,200006,-,-,-,-,-,-,-,7676,0,-,-,-,-
1999/7/30,TF ,199908,1107,1130,1105,1130,《20,《1.80%,114,1110,188,1110.4,1113,1140,1100
1999/7/30,TF ,199909,-,-,-,-,-,-,-,1114.6,3,-,-,-,-
1999/7/30,TF ,199912,-,-,-,-,-,-,-,1126.4,0,-,-,-,-
1999/7/30,TF ,200003,-,-,-,-,-,-,-,1139.8,0,-,-,-,-
1999/7/30,TF ,200006,-,-,-,-,-,-,-,1149,0,-,-,-,-
1999/7/30,TE ,199908,310,328,308.5,326.1,《7.6,《2.39%,1000,318.5,891,318,318.5,363,317.15
1999/7/30,TE ,199909,318,323,318,323,《4,《1.25%,7,319,40,317.1,321,360,319
1999/7/30,TE ,199912,312,325,312,325,《10.9,《3.47%,2,314.1,1,0,0,391.75,324.1
1999/7/30,TE ,200003,-,-,-,-,-,-,-,329.65,0,-,-,-,-
1999/7/30,TE ,200006,-,-,-,-,-,-,-,334.4,0,-,-,-,-
1999/7/31,TX ,199908,7380,7460,7254,7268,】-61,】-0.83%,2716,7268,4147,7267,7268,8730,7151
1999/7/31,TX ,199909,7360,7485,7280,7280,】-55,】-0.75%,112,7280,429,7261,7280,8704,5631
1999/7/31,TX ,199912,7350,7380,7310,7310,】-60,】-0.81%,5,7310,62,7276,7400,8950,5631
1999/7/31,TX ,200003,7350,7350,7311,7315,】-67,】-0.91%,3,7315,20,0,7400,8720,7300
1999/7/31,TX ,200006,-,-,-,-,-,-,-,7615,0,-,-,-,-
1999/7/31,TF ,199908,1125.8,1130,1106,1106,】-4,】-0.36%,84,1106,238,1105.8,1108.2,1140,1100
1999/7/31,TF ,199909,-,-,-,-,-,-,-,1110.6,3,-,-,-,-
1999/7/31,TF ,199912,-,-,-,-,-,-,-,1122.4,0,-,-,-,-
1999/7/31,TF ,200003,-,-,-,-,-,-,-,1135.8,0,-,-,-,-
1999/7/31,TF ,200006,-,-,-,-,-,-,-,1145,0,-,-,-,-
1999/7/31,TE ,199908,323,327,316,316,】-2.5,】-0.78%,750,316,1085,315,316.9,363,308.5
1999/7/31,TE ,199909,321,330,320,320,《1,《0.31%,6,319,41,318,325.2,360,318
1999/7/31,TE ,199912,325,325,325,325,《10.9,《3.47%,1,325,1,318,345,391.75,312
1999/7/31,TE ,200003,-,-,-,-,-,-,-,327.15,0,-,-,-,-
1999/7/31,TE ,200006,-,-,-,-,-,-,-,331.9,0,-,-,-,-
1999/8/2,TX ,199908,7285,7350,7169,7210,】-58,】-0.80%,3083,7210,4329,7206,7210,8730,7151
1999/8/2,TX ,199909,7290,7349,7189,7220,】-60,】-0.82%,177,7220,464,7210,7244,8704,5631
1999/8/2,TX ,199912,7280,7280,7170,7210,】-100,】-1.37%,11,7241,62,7161,7260,8950,5631
1999/8/2,TX ,200003,7280,7295,7200,7200,】-115,】-1.57%,5,7170,21,7150,7490,8720,7200
1999/8/2,TX ,200006,7303,7303,7300,7300,】-315,】-4.14%,2,7300,2,0,0,7303,7300
1999/8/2,TF ,199908,1109.8,1111,1082,1085,】-21,】-1.90%,106,1085,264,1085.8,1087,1140,1082
1999/8/2,TF ,199909,-,-,-,-,-,-,-,1089.6,3,-,-,-,-
1999/8/2,TF ,199912,-,-,-,-,-,-,-,1101.4,0,-,-,-,-
1999/8/2,TF ,200003,-,-,-,-,-,-,-,1114.8,0,-,-,-,-
1999/8/2,TF ,200006,-,-,-,-,-,-,-,1124,0,-,-,-,-
1999/8/2,TE ,199908,318.4,319.8,310,312.8,】-3.2,】-1.01%,928,312.8,1168,312.4,313.8,363,308.5
1999/8/2,TE ,199909,316,316,309.9,312.9,】-6.1,】-1.91%,18,312.9,51,310,312.5,360,309.9
1999/8/2,TE ,199912,319.1,319.1,311,311,】-14,】-4.31%,4,311,3,308.1,323.6,391.75,311
1999/8/2,TE ,200003,-,-,-,-,-,-,-,323.95,0,-,-,-,-
1999/8/2,TE ,200006,-,-,-,-,-,-,-,328.7,0,-,-,-,-
1999/8/3,TX ,199908,7152,7260,7015,7195,】-15,】-0.21%,4199,7195,4363,7195,7199,8730,7015
1999/8/3,TX ,199909,7180,7250,7040,7208,】-12,】-0.17%,277,7208,507,7206,7210,8704,5631
1999/8/3,TX ,199912,7146,7280,7120,7250,《9,《0.12%,13,7240,62,7200,7280,8950,5631
1999/8/3,TX ,200003,7200,7200,7193,7193,《23,《0.32%,2,7155,21,7010,7200,8720,7193
1999/8/3,TX ,200006,-,-,-,-,-,-,-,7285,2,-,-,-,-
1999/8/3,TF ,199908,1073,1083,1045,1079,】-6,】-0.55%,90,1079,249,1071,1079.2,1140,1045
1999/8/3,TF ,199909,-,-,-,-,-,-,-,1083.6,3,-,-,-,-
1999/8/3,TF ,199912,-,-,-,-,-,-,-,1095.4,0,-,-,-,-
1999/8/3,TF ,200003,-,-,-,-,-,-,-,1108.8,0,-,-,-,-
1999/8/3,TF ,200006,-,-,-,-,-,-,-,1118,0,-,-,-,-
1999/8/3,TE ,199908,307.5,316.2,297.6,313.7,《0.9,《0.29%,1258,313.7,1146,313.5,313.2,363,297.6
1999/8/3,TE ,199909,307,317.8,300.2,314,《1.1,《0.35%,32,314,65,310,314.1,360,300.2
1999/8/3,TE ,199912,307,307,300.1,307,】-4,】-1.29%,5,307,8,300,0.1,391.75,300.1
1999/8/3,TE ,200003,-,-,-,-,-,-,-,324.85,0,-,-,-,-
1999/8/3,TE ,200006,-,-,-,-,-,-,-,329.6,0,-,-,-,-
1999/8/4,TX ,199908,7195,7268,7092,7095,】-100,】-1.39%,3077,7095,4485,7094,7095,8730,7015
1999/8/4,TX ,199909,7161,7260,7090,7090,】-118,】-1.64%,214,7090,527,7090,7100,8704,5631
1999/8/4,TX ,199912,7280,7280,7058,7100,】-140,】-1.93%,9,7100,66,7061,7139,8950,5631
1999/8/4,TX ,200003,7200,7200,7155,7155,-,-,2,7110,23,7100,7300,8720,7155
1999/8/4,TX ,200006,-,-,-,-,-,-,-,7185,2,-,-,-,-
1999/8/4,TF ,199908,1079,1086,1050,1051,】-28,】-2.59%,60,1051,261,1051,1057,1140,1045
1999/8/4,TF ,199909,-,-,-,-,-,-,-,1055.6,3,-,-,-,-
1999/8/4,TF ,199912,-,-,-,-,-,-,-,1067.4,0,-,-,-,-
1999/8/4,TF ,200003,-,-,-,-,-,-,-,1080.8,0,-,-,-,-
1999/8/4,TF ,200006,-,-,-,-,-,-,-,1090,0,-,-,-,-
1999/8/4,TE ,199908,314.1,317.25,306,306,】-7.7,】-2.45%,932,306,1195,306.1,306,363,297.6
1999/8/4,TE ,199909,310,316.6,308.8,308.8,】-5.2,】-1.66%,28,308,69,308,312.1,360,300.2
1999/8/4,TE ,199912,-,-,-,-,-,-,-,299.3,8,-,-,-,-
1999/8/4,TE ,200003,-,-,-,-,-,-,-,317.15,0,-,-,-,-
1999/8/4,TE ,200006,-,-,-,-,-,-,-,321.9,0,-,-,-,-
1999/8/5,TX ,199908,7030,7079,6957,6958,】-137,】-1.93%,3977,6958,4357,6958,6959,8730,6957
1999/8/5,TX ,199909,7020,7089,6951,6975,】-115,】-1.62%,280,6975,553,6970,6975,8704,5631
1999/8/5,TX ,199912,7082,7099,7000,7000,】-100,】-1.41%,11,7000,64,6920,7080,8950,5631
1999/8/5,TX ,200003,7100,7100,7050,7100,】-10,】-0.14%,6,7100,29,7001,7155,8720,7050
1999/8/5,TX ,200006,7150,7150,7050,7050,】-135,】-1.88%,3,7048,5,6911,7400,7303,7050
1999/8/5,TF ,199908,1041,1041,1007.2,1007.2,】-43.8,】-4.17%,199,1007.2,190,1005,1008,1140,1007.2
1999/8/5,TF ,199909,1030,1034.8,1009,1009,】-46.6,】-4.41%,4,1002.2,4,1001,1030,1135,1009
1999/8/5,TF ,199912,-,-,-,-,-,-,-,1023.6,0,-,-,-,-
1999/8/5,TF ,200003,-,-,-,-,-,-,-,1037,0,-,-,-,-
1999/8/5,TF ,200006,-,-,-,-,-,-,-,1046.2,0,-,-,-,-
1999/8/5,TE ,199908,302,307.5,300,304.75,】-1.25,】-0.41%,1043,304.75,1303,304,304.5,363,297.6
1999/8/5,TE ,199909,297.1,305.8,297.1,305,】-3,】-0.97%,21,306.75,76,303.1,305.35,360,297.1
1999/8/5,TE ,199912,-,-,-,-,-,-,-,298.05,8,-,-,-,-
1999/8/5,TE ,200003,-,-,-,-,-,-,-,315.9,0,-,-,-,-
1999/8/5,TE ,200006,-,-,-,-,-,-,-,320.65,0,-,-,-,-
1999/8/6,TX ,199908,6999,7048,6851,6870,】-88,】-1.26%,3809,6870,4325,6870,6875,8730,6851
