
"91 12る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 91/12/02"," 4,655.42"," 4,683.18"," 4,613.15"," 4,683.18"
" 91/12/03"," 4,684.12"," 4,805.65"," 4,675.16"," 4,793.93"
" 91/12/04"," 4,759.78"," 4,775.40"," 4,727.49"," 4,727.49"
" 91/12/05"," 4,725.00"," 4,770.12"," 4,718.05"," 4,755.40"
" 91/12/06"," 4,741.51"," 4,771.67"," 4,733.45"," 4,738.98"
" 91/12/09"," 4,826.12"," 4,867.23"," 4,809.60"," 4,823.67"
" 91/12/10"," 4,771.41"," 4,780.37"," 4,718.38"," 4,755.01"
" 91/12/11"," 4,786.34"," 4,832.54"," 4,696.39"," 4,699.41"
" 91/12/12"," 4,713.61"," 4,735.89"," 4,623.30"," 4,669.70"
" 91/12/13"," 4,652.57"," 4,678.15"," 4,586.41"," 4,588.14"
" 91/12/16"," 4,554.98"," 4,592.12"," 4,537.41"," 4,582.05"
" 91/12/17"," 4,627.71"," 4,633.65"," 4,545.62"," 4,545.62"
" 91/12/18"," 4,567.75"," 4,581.18"," 4,517.61"," 4,535.93"
" 91/12/19"," 4,498.13"," 4,592.12"," 4,480.98"," 4,549.23"
" 91/12/20"," 4,578.65"," 4,605.72"," 4,502.32"," 4,595.67"
" 91/12/23"," 4,607.79"," 4,627.72"," 4,559.50"," 4,572.77"
" 91/12/24"," 4,591.13"," 4,612.96"," 4,539.34"," 4,544.50"
" 91/12/25"," 4,542.38"," 4,561.42"," 4,482.65"," 4,484.43"
" 91/12/26"," 4,510.46"," 4,567.37"," 4,462.21"," 4,567.37"
" 91/12/27"," 4,560.42"," 4,588.74"," 4,547.32"," 4,547.32"
" 91/12/30"," 4,508.59"," 4,513.87"," 4,445.34"," 4,457.75"
" 91/12/31"," 4,455.92"," 4,471.98"," 4,413.14"," 4,452.45"
""
