交易日期 ,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
2004/1/2,ABO,200403  ,26,買權,0,0,0,0,0,3.25,5,0,0,2.61,0
2004/1/2,ABO,200403  ,26,賣權,0,0,0,0,0,0.03,20,0,0,1.88,0
2004/1/2,ABO,200403  ,28,買權,0,0,0,0,0,1.62,66,0,1.9,2.05,0
2004/1/2,ABO,200403  ,28,賣權,0,0,0,0,0,0.3,104,0,0,2.28,0
2004/1/2,ABO,200403  ,30,買權,0.79,0.79,0.79,0.79,1,0.59,34,0.31,0.79,1.1,0.79
2004/1/2,ABO,200403  ,30,賣權,0,0,0,0,0,1.25,0,0,0,0,0
2004/1/2,ABO,200403  ,32,買權,0,0,0,0,0,0.15,12,0,0,0.6,0
2004/1/2,ABO,200403  ,32,賣權,0,0,0,0,0,2.87,0,0,0,0,0
2004/1/2,ABO,200406  ,22,買權,0,0,0,0,0,7.25,0,0,0,0,0
2004/1/2,ABO,200406  ,22,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ABO,200406  ,24,買權,0,0,0,0,0,5.3,0,0,0,0,0
2004/1/2,ABO,200406  ,24,賣權,0,0,0,0,0,0.02,18,0,0,0.97,0
2004/1/2,ABO,200406  ,26,買權,0,0,0,0,0,3.54,0,0,0,0,0
2004/1/2,ABO,200406  ,26,賣權,0,0,0,0,0,0.14,211,0,0,1.81,0
2004/1/2,ABO,200406  ,28,買權,0,0,0,0,0,2.08,125,0,0,2.59,0
2004/1/2,ABO,200406  ,28,賣權,0,0,0,0,0,0.58,2,0,0,2.2,0
2004/1/2,ABO,200406  ,30,買權,0.7,0.7,0.7,0.7,2,1.07,25,0.51,0,1.45,0.7
2004/1/2,ABO,200406  ,30,賣權,0,0,0,0,0,1.53,0,0,0,0,0
2004/1/2,ABO,200406  ,32,買權,0,0,0,0,0,0.47,0,0,0,0,0
2004/1/2,ABO,200406  ,32,賣權,0,0,0,0,0,2.98,0,0,0,0,0
2004/1/2,ABO,200409  ,24,買權,0,0,0,0,0,5.5,0,0,0,0,0
2004/1/2,ABO,200409  ,24,賣權,0,0,0,0,0,0.06,0,0,0,0,0
2004/1/2,ABO,200409  ,26,買權,0,0,0,0,0,3.83,0,0,0,0,0
2004/1/2,ABO,200409  ,26,賣權,0,0,0,0,0,0.27,0,0,0,0,0
2004/1/2,ABO,200409  ,28,買權,0,0,0,0,0,2.45,0,0,0,0,0
2004/1/2,ABO,200409  ,28,賣權,0,0,0,0,0,0.79,0,0,0,0,0
2004/1/2,ABO,200409  ,30,買權,0,0,0,0,0,1.45,1,0,0,1,0
2004/1/2,ABO,200409  ,30,賣權,0,0,0,0,0,1.74,0,0,0,0,0
2004/1/2,ABO,200409  ,32,買權,0,0,0,0,0,0.78,0,0,0,0,0
2004/1/2,ABO,200409  ,32,賣權,0,0,0,0,0,3.09,0,0,0,0,0
2004/1/2,ACA,200403  ,28,買權,0,0,0,0,0,3.55,3,0,0,3.9,0
2004/1/2,ACO,200401  ,24,買權,0,0,0,0,0,6,0,0,0,0,0
2004/1/2,ACO,200401  ,24,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ACO,200401  ,26,買權,0,0,0,0,0,4.03,0,1.61,4.3,1.52,0
2004/1/2,ACO,200401  ,26,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ACO,200401  ,28,買權,1.88,1.97,1.88,1.9,15,2.16,13,1.6,3,2.08,1.02
2004/1/2,ACO,200401  ,28,賣權,0,0,0,0,0,0.11,15,0,0,0.9,0
2004/1/2,ACO,200401  ,30,買權,0.59,0.79,0.59,0.79,64,0.79,96,0.5,0.84,1.49,0.32
2004/1/2,ACO,200401  ,30,賣權,0,0,0,0,0,0.73,11,0.3,0.7,1.99,0
2004/1/2,ACO,200401  ,32,買權,0,0,0,0,0,0.17,19,0,0.86,1.87,0
2004/1/2,ACO,200401  ,32,賣權,0,0,0,0,0,2.12,2,0,3.8,3.03,0
2004/1/2,ACO,200401  ,34,買權,0,0,0,0,0,0.02,27,0,0.05,1.5,0
2004/1/2,ACO,200401  ,34,賣權,0,0,0,0,0,3.98,2,3.5,6,4.6,0
2004/1/2,ACO,200401  ,36,買權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ACO,200401  ,36,賣權,0,0,0,0,0,5.95,0,0,0,0,0
2004/1/2,ACO,200402  ,24,買權,0,0,0,0,0,6.05,0,0,0,0,0
2004/1/2,ACO,200402  ,24,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ACO,200402  ,26,買權,0,0,0,0,0,4.1,0,1.31,5.2,0,0
2004/1/2,ACO,200402  ,26,賣權,0,0,0,0,0,0.04,0,0,0,0,0
2004/1/2,ACO,200402  ,28,買權,0,0,0,0,0,2.35,0,1,3.6,0,0
2004/1/2,ACO,200402  ,28,賣權,0.2,0.2,0.2,0.2,10,0.27,10,0,0.4,0.2,0.2
2004/1/2,ACO,200402  ,30,買權,0,0,0,0,0,1.08,20,0.75,1.2,1.07,0
2004/1/2,ACO,200402  ,30,賣權,1.1,1.1,1.1,1.1,7,0.98,7,0.5,1.1,1.1,1.1
2004/1/2,ACO,200402  ,32,買權,0,0,0,0,0,0.38,0,0.1,1.3,0,0
2004/1/2,ACO,200402  ,32,賣權,0,0,0,0,0,2.28,0,1.6,4.6,0,0
2004/1/2,ACO,200402  ,34,買權,0,0,0,0,0,0.1,0,0.01,0.41,0,0
2004/1/2,ACO,200402  ,34,賣權,0,0,0,0,0,4.02,2,3,6,4.9,0
2004/1/2,ACO,200403  ,20,買權,0,0,0,0,0,10.05,0,0,0,0,0
2004/1/2,ACO,200403  ,20,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ACO,200403  ,22,買權,0,0,0,0,0,8.05,0,0,0,0,0
2004/1/2,ACO,200403  ,22,賣權,0,0,0,0,0,0.01,1,0,0,0.95,0
2004/1/2,ACO,200403  ,24,買權,0,0,0,0,0,6.05,0,0,0,0,0
2004/1/2,ACO,200403  ,24,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ACO,200403  ,26,買權,0,0,0,0,0,4.21,0,2,5.4,0,0
2004/1/2,ACO,200403  ,26,賣權,0,0,0,0,0,0.11,24,0,0,1.53,0
2004/1/2,ACO,200403  ,28,買權,0,0,0,0,0,2.58,0,1.01,4,1.98,0
