2002-01-02,TXO,2002-02-01,5600.0,Put,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-02-01,5700.0,Call,100.0,100.0,100.0,100.0,2.0,100.0,2.0,100.0,0.0,100.0,100.0
2002-01-02,TXO,2002-02-01,5700.0,Put,0.0,0.0,0.0,0.0,0.0,353.0,0.0,104.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,4900.0,Call,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,4900.0,Put,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5000.0,Call,0.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5000.0,Put,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5100.0,Call,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5100.0,Put,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5200.0,Call,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5200.0,Put,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5300.0,Call,0.0,0.0,0.0,0.0,0.0,565.0,10.0,0.0,0.0,360.0,360.0
2002-01-02,TXO,2002-03-01,5300.0,Put,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5400.0,Call,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5400.0,Put,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5500.0,Call,0.0,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5500.0,Put,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5600.0,Call,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5600.0,Put,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5700.0,Call,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-03-01,5700.0,Put,0.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,4700.0,Call,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,4700.0,Put,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,4900.0,Call,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,4900.0,Put,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,5100.0,Call,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,5100.0,Put,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,5300.0,Call,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,5300.0,Put,378.0,378.0,378.0,378.0,10.0,378.0,10.0,0.0,0.0,378.0,330.0
2002-01-02,TXO,2002-06-01,5500.0,Call,0.0,0.0,0.0,0.0,0.0,655.0,1.0,0.0,0.0,480.0,480.0
2002-01-02,TXO,2002-06-01,5500.0,Put,0.0,0.0,0.0,0.0,0.0,479.0,10.0,0.0,0.0,645.0,645.0
2002-01-02,TXO,2002-06-01,5700.0,Call,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,5700.0,Put,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,5900.0,Call,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-06-01,5900.0,Put,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,4700.0,Call,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,4700.0,Put,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,4900.0,Call,0.0,0.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,4900.0,Put,0.0,0.0,0.0,0.0,0.0,331.0,0.0,100.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5100.0,Call,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5100.0,Put,0.0,0.0,0.0,0.0,0.0,408.0,0.0,200.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5300.0,Call,0.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5300.0,Put,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5500.0,Call,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5500.0,Put,650.0,650.0,650.0,650.0,10.0,650.0,0.0,0.0,0.0,655.0,650.0
2002-01-02,TXO,2002-09-01,5700.0,Call,0.0,0.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5700.0,Put,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5900.0,Call,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,TXO,2002-09-01,5900.0,Put,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-01-01,4900.0,Call,780.0,780.0,680.0,690.0,3.0,690.0,36.0,455.0,800.0,780.0,180.0
2002-01-03,TXO,2002-01-01,4900.0,Put,7.0,22.5,7.0,8.0,11.0,8.0,230.0,8.0,22.0,109.0,6.0
2002-01-03,TXO,2002-01-01,5000.0,Call,540.0,540.0,505.0,505.0,24.0,505.0,48.0,485.0,600.0,540.0,218.0
2002-01-03,TXO,2002-01-01,5000.0,Put,0.0,0.0,0.0,0.0,0.0,8.2,91.0,15.0,30.0,220.0,15.0
2002-01-03,TXO,2002-01-01,5100.0,Call,560.0,560.0,560.0,560.0,5.0,560.0,135.0,400.0,550.0,560.0,162.0
2002-01-03,TXO,2002-01-01,5100.0,Put,12.0,40.0,12.0,40.0,24.0,40.0,133.0,30.0,40.0,230.0,12.0
2002-01-03,TXO,2002-01-01,5200.0,Call,480.0,480.0,350.0,350.0,8.0,350.0,184.0,210.0,440.0,480.0,75.0
2002-01-03,TXO,2002-01-01,5200.0,Put,50.0,60.0,40.0,58.0,88.0,58.0,210.0,43.0,58.0,260.0,40.0
2002-01-03,TXO,2002-01-01,5300.0,Call,330.0,341.0,260.0,272.0,32.0,272.0,306.0,250.0,285.0,400.0,99.0
2002-01-03,TXO,2002-01-01,5300.0,Put,50.0,95.0,46.0,60.0,41.0,60.0,208.0,68.0,98.0,249.0,46.0
2002-01-03,TXO,2002-01-01,5400.0,Call,329.0,340.0,220.0,226.0,34.0,226.0,172.0,202.0,226.0,340.0,112.0
2002-01-03,TXO,2002-01-01,5400.0,Put,70.0,140.0,70.0,130.0,15.0,130.0,113.0,130.0,134.0,285.0,70.0
2002-01-03,TXO,2002-01-01,5500.0,Call,245.0,250.0,150.0,150.0,54.0,150.0,276.0,151.0,170.0,258.0,85.0
2002-01-03,TXO,2002-01-01,5500.0,Put,107.0,189.0,107.0,180.0,17.0,180.0,128.0,136.0,188.0,350.0,106.0
2002-01-03,TXO,2002-01-01,5600.0,Call,250.0,250.0,110.0,110.0,31.0,110.0,42.0,100.0,174.0,250.0,100.0
2002-01-03,TXO,2002-01-01,5600.0,Put,150.0,260.0,150.0,250.0,56.0,250.0,41.0,177.0,325.0,260.0,150.0
2002-01-03,TXO,2002-01-01,5700.0,Call,140.0,150.0,75.0,75.0,115.0,75.0,191.0,70.0,97.0,150.0,75.0
2002-01-03,TXO,2002-01-01,5700.0,Put,200.0,350.0,200.0,350.0,17.0,350.0,24.0,240.0,340.0,350.0,200.0
2002-01-03,TXO,2002-02-01,4900.0,Call,0.0,0.0,0.0,0.0,0.0,690.0,18.0,0.0,0.0,730.0,205.0
2002-01-03,TXO,2002-02-01,4900.0,Put,0.0,0.0,0.0,0.0,0.0,48.0,6.0,10.0,0.0,155.0,145.0
2002-01-03,TXO,2002-02-01,5000.0,Call,0.0,0.0,0.0,0.0,0.0,610.0,10.0,0.0,0.0,700.0,300.0
2002-01-03,TXO,2002-02-01,5000.0,Put,83.0,83.0,68.0,68.0,40.0,68.0,21.0,65.0,100.0,225.0,68.0
2002-01-03,TXO,2002-02-01,5100.0,Call,0.0,0.0,0.0,0.0,0.0,535.0,67.0,0.0,0.0,620.0,250.0
2002-01-03,TXO,2002-02-01,5100.0,Put,0.0,0.0,0.0,0.0,0.0,90.0,1.0,50.0,0.0,320.0,320.0
2002-01-03,TXO,2002-02-01,5200.0,Call,0.0,0.0,0.0,0.0,0.0,466.0,141.0,430.0,0.0,480.0,159.0
2002-01-03,TXO,2002-02-01,5200.0,Put,145.0,145.0,110.0,110.0,30.0,110.0,20.0,0.0,0.0,300.0,110.0
2002-01-03,TXO,2002-02-01,5300.0,Call,510.0,510.0,400.0,400.0,2.0,400.0,57.0,250.0,0.0,510.0,190.0
2002-01-03,TXO,2002-02-01,5300.0,Put,185.0,198.0,171.0,198.0,46.0,198.0,10.0,75.0,0.0,198.0,171.0
2002-01-03,TXO,2002-02-01,5400.0,Call,0.0,0.0,0.0,0.0,0.0,341.0,1.0,120.0,0.0,230.0,230.0
2002-01-03,TXO,2002-02-01,5400.0,Put,0.0,0.0,0.0,0.0,0.0,193.0,0.0,125.0,0.0,0.0,0.0
2002-01-03,TXO,2002-02-01,5500.0,Call,0.0,0.0,0.0,0.0,0.0,287.0,0.0,101.0,0.0,0.0,0.0
2002-01-03,TXO,2002-02-01,5500.0,Put,0.0,0.0,0.0,0.0,0.0,239.0,11.0,200.0,0.0,350.0,135.0
2002-01-03,TXO,2002-02-01,5600.0,Call,0.0,0.0,0.0,0.0,0.0,240.0,0.0,55.0,0.0,0.0,0.0
2002-01-03,TXO,2002-02-01,5600.0,Put,320.0,320.0,290.0,290.0,20.0,290.0,20.0,250.0,0.0,320.0,290.0
2002-01-03,TXO,2002-02-01,5700.0,Call,255.0,255.0,255.0,255.0,2.0,255.0,4.0,150.0,0.0,255.0,100.0
2002-01-03,TXO,2002-02-01,5700.0,Put,0.0,0.0,0.0,0.0,0.0,349.0,0.0,155.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,4900.0,Call,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,4900.0,Put,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5000.0,Call,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5000.0,Put,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5100.0,Call,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5100.0,Put,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5200.0,Call,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5200.0,Put,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5300.0,Call,0.0,0.0,0.0,0.0,0.0,469.0,10.0,0.0,0.0,360.0,360.0
2002-01-03,TXO,2002-03-01,5300.0,Put,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5400.0,Call,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5400.0,Put,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5500.0,Call,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5500.0,Put,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5600.0,Call,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5600.0,Put,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5700.0,Call,0.0,0.0,0.0,0.0,0.0,270.0,0.0,150.0,0.0,0.0,0.0
2002-01-03,TXO,2002-03-01,5700.0,Put,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,4700.0,Call,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,4700.0,Put,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,4900.0,Call,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,4900.0,Put,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,5100.0,Call,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,5100.0,Put,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,5300.0,Call,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,5300.0,Put,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,378.0,330.0
2002-01-03,TXO,2002-06-01,5500.0,Call,0.0,0.0,0.0,0.0,0.0,535.0,1.0,0.0,0.0,480.0,480.0
2002-01-03,TXO,2002-06-01,5500.0,Put,0.0,0.0,0.0,0.0,0.0,434.0,10.0,0.0,0.0,645.0,645.0
2002-01-03,TXO,2002-06-01,5700.0,Call,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,5700.0,Put,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,5900.0,Call,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-06-01,5900.0,Put,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,4700.0,Call,0.0,0.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,4700.0,Put,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,4900.0,Call,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,4900.0,Put,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5100.0,Call,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5100.0,Put,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5300.0,Call,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5300.0,Put,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5500.0,Call,0.0,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5500.0,Put,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,655.0,650.0
2002-01-03,TXO,2002-09-01,5700.0,Call,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5700.0,Put,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5900.0,Call,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,TXO,2002-09-01,5900.0,Put,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0
2002-01-04,TXO,2002-01-01,4900.0,Call,750.0,750.0,750.0,750.0,2.0,750.0,36.0,500.0,0.0,780.0,180.0
2002-01-04,TXO,2002-01-01,4900.0,Put,11.0,11.0,6.0,6.0,4.0,6.0,234.0,5.0,12.0,109.0,6.0
2002-01-04,TXO,2002-01-01,5000.0,Call,595.0,645.0,595.0,645.0,11.0,645.0,46.0,350.0,650.0,645.0,218.0
2002-01-04,TXO,2002-01-01,5000.0,Put,15.0,15.0,12.0,12.0,2.0,12.0,93.0,11.0,25.0,220.0,12.0
2002-01-04,TXO,2002-01-01,5100.0,Call,560.0,560.0,550.0,560.0,14.0,560.0,126.0,320.0,580.0,560.0,162.0
2002-01-04,TXO,2002-01-01,5100.0,Put,25.0,25.0,22.0,22.0,4.0,22.0,133.0,15.0,30.0,230.0,12.0
2002-01-04,TXO,2002-01-01,5200.0,Call,400.0,465.0,400.0,465.0,9.0,465.0,183.0,380.0,545.0,480.0,75.0
2002-01-04,TXO,2002-01-01,5200.0,Put,37.0,50.0,22.0,26.0,18.0,26.0,225.0,23.0,39.0,260.0,22.0
2002-01-04,TXO,2002-01-01,5300.0,Call,385.0,400.0,320.0,400.0,34.0,400.0,295.0,360.0,500.0,400.0,99.0
2002-01-04,TXO,2002-01-01,5300.0,Put,65.0,65.0,40.0,45.0,46.0,45.0,238.0,45.0,50.0,249.0,40.0
2002-01-04,TXO,2002-01-01,5400.0,Call,299.0,315.0,280.0,295.0,49.0,295.0,176.0,280.0,350.0,340.0,112.0
2002-01-04,TXO,2002-01-01,5400.0,Put,80.0,100.0,61.0,78.0,90.0,78.0,164.0,65.0,78.0,285.0,61.0
2002-01-04,TXO,2002-01-01,5500.0,Call,190.0,251.0,178.0,225.0,56.0,225.0,277.0,215.0,242.0,258.0,85.0
2002-01-04,TXO,2002-01-01,5500.0,Put,105.0,148.0,90.0,115.0,99.0,115.0,196.0,100.0,115.0,350.0,90.0
2002-01-04,TXO,2002-01-01,5600.0,Call,160.0,200.0,150.0,155.0,20.0,155.0,50.0,155.0,185.0,250.0,100.0
2002-01-04,TXO,2002-01-01,5600.0,Put,160.0,180.0,140.0,170.0,26.0,170.0,60.0,122.0,168.0,260.0,140.0
2002-01-04,TXO,2002-01-01,5700.0,Call,120.0,140.0,110.0,131.0,106.0,131.0,241.0,110.0,130.0,150.0,75.0
2002-01-04,TXO,2002-01-01,5700.0,Put,270.0,270.0,190.0,200.0,43.0,200.0,60.0,200.0,257.0,350.0,190.0
2002-01-04,TXO,2002-02-01,4900.0,Call,755.0,755.0,755.0,755.0,1.0,755.0,17.0,0.0,0.0,755.0,205.0
2002-01-04,TXO,2002-02-01,4900.0,Put,0.0,0.0,0.0,0.0,0.0,50.0,6.0,12.0,0.0,155.0,145.0
2002-01-04,TXO,2002-02-01,5000.0,Call,0.0,0.0,0.0,0.0,0.0,725.0,10.0,500.0,735.0,700.0,300.0
2002-01-04,TXO,2002-02-01,5000.0,Put,80.0,80.0,80.0,80.0,10.0,80.0,31.0,12.0,90.0,225.0,68.0
2002-01-04,TXO,2002-02-01,5100.0,Call,0.0,0.0,0.0,0.0,0.0,645.0,67.0,0.0,0.0,620.0,250.0
2002-01-04,TXO,2002-02-01,5100.0,Put,0.0,0.0,0.0,0.0,0.0,89.0,1.0,18.0,0.0,320.0,320.0
2002-01-04,TXO,2002-02-01,5200.0,Call,565.0,565.0,565.0,565.0,1.0,565.0,141.0,410.0,0.0,565.0,159.0
2002-01-04,TXO,2002-02-01,5200.0,Put,0.0,0.0,0.0,0.0,0.0,115.0,20.0,28.0,0.0,300.0,110.0
2002-01-04,TXO,2002-02-01,5300.0,Call,485.0,485.0,485.0,485.0,1.0,485.0,57.0,280.0,0.0,510.0,190.0
2002-01-04,TXO,2002-02-01,5300.0,Put,0.0,0.0,0.0,0.0,0.0,145.0,10.0,100.0,0.0,198.0,171.0
2002-01-04,TXO,2002-02-01,5400.0,Call,0.0,0.0,0.0,0.0,0.0,441.0,1.0,0.0,0.0,230.0,230.0
2002-01-04,TXO,2002-02-01,5400.0,Put,0.0,0.0,0.0,0.0,0.0,181.0,0.0,61.0,0.0,0.0,0.0
2002-01-04,TXO,2002-02-01,5500.0,Call,0.0,0.0,0.0,0.0,0.0,383.0,0.0,150.0,0.0,0.0,0.0
2002-01-04,TXO,2002-02-01,5500.0,Put,0.0,0.0,0.0,0.0,0.0,223.0,11.0,70.0,256.0,350.0,135.0
2002-01-04,TXO,2002-02-01,5600.0,Call,0.0,0.0,0.0,0.0,0.0,330.0,0.0,120.0,0.0,0.0,0.0
2002-01-04,TXO,2002-02-01,5600.0,Put,0.0,0.0,0.0,0.0,0.0,269.0,20.0,91.0,0.0,320.0,290.0
2002-01-04,TXO,2002-02-01,5700.0,Call,0.0,0.0,0.0,0.0,0.0,282.0,2.0,200.0,288.0,255.0,100.0
