2001-12-24,TXO,2002-01-01,4900.0,Call,305.0,370.0,180.0,301.0,14.0,301.0,9.0,290.0,360.0,370.0,180.0
2001-12-24,TXO,2002-01-01,4900.0,Put,109.0,109.0,80.0,100.0,125.0,100.0,21.0,78.0,100.0,109.0,80.0
2001-12-24,TXO,2002-01-01,5000.0,Call,260.0,275.0,218.0,275.0,7.0,275.0,4.0,230.0,285.0,275.0,218.0
2001-12-24,TXO,2002-01-01,5000.0,Put,150.0,220.0,130.0,160.0,79.0,160.0,9.0,110.0,210.0,220.0,130.0
2001-12-24,TXO,2002-01-01,5100.0,Call,210.0,230.0,162.0,200.0,131.0,200.0,116.0,185.0,235.0,230.0,162.0
2001-12-24,TXO,2002-01-01,5100.0,Put,230.0,230.0,150.0,200.0,32.0,200.0,27.0,150.0,205.0,230.0,150.0
2001-12-24,TXO,2002-01-01,5200.0,Call,159.0,180.0,115.0,151.0,298.0,151.0,122.0,136.0,180.0,180.0,115.0
2001-12-24,TXO,2002-01-01,5200.0,Put,200.0,210.0,145.0,205.0,20.0,205.0,14.0,210.0,330.0,210.0,145.0
2001-12-24,TXO,2002-01-01,5300.0,Call,100.0,130.0,99.0,110.0,374.0,110.0,159.0,108.0,115.0,130.0,99.0
2001-12-24,TXO,2002-01-01,5300.0,Put,205.0,205.0,205.0,205.0,1.0,205.0,1.0,260.0,385.0,205.0,205.0
2001-12-24,TXO,2002-02-01,4900.0,Call,205.0,428.0,205.0,428.0,21.0,428.0,20.0,352.0,690.0,428.0,205.0
2001-12-24,TXO,2002-02-01,4900.0,Put,150.0,155.0,145.0,155.0,6.0,155.0,6.0,145.0,175.0,155.0,145.0
2001-12-24,TXO,2002-02-01,5000.0,Call,300.0,300.0,300.0,300.0,10.0,300.0,10.0,252.0,550.0,300.0,300.0
2001-12-24,TXO,2002-02-01,5000.0,Put,225.0,225.0,225.0,225.0,1.0,225.0,1.0,195.0,225.0,225.0,225.0
