
"93 12る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 93/12/01"," 5,778.06"," 5,815.87"," 5,745.05"," 5,798.62"
" 93/12/02"," 5,861.52"," 5,867.95"," 5,826.51"," 5,867.95"
" 93/12/03"," 5,869.51"," 5,893.27"," 5,850.89"," 5,893.27"
" 93/12/06"," 5,864.45"," 5,922.80"," 5,857.64"," 5,919.17"
" 93/12/07"," 5,907.87"," 5,927.68"," 5,885.80"," 5,925.28"
" 93/12/08"," 5,908.92"," 5,908.92"," 5,879.88"," 5,892.51"
" 93/12/09"," 5,894.66"," 5,923.54"," 5,886.79"," 5,913.97"
" 93/12/10"," 5,906.26"," 5,911.63"," 5,869.07"," 5,911.63"
" 93/12/13"," 5,901.45"," 5,978.96"," 5,818.28"," 5,878.89"
" 93/12/14"," 5,908.13"," 5,909.65"," 5,873.40"," 5,909.65"
" 93/12/15"," 5,930.85"," 6,011.12"," 5,912.95"," 6,002.58"
" 93/12/16"," 6,007.00"," 6,025.46"," 5,990.59"," 6,019.23"
" 93/12/17"," 6,019.80"," 6,028.75"," 6,002.39"," 6,009.32"
" 93/12/20"," 5,913.27"," 5,985.94"," 5,910.04"," 5,985.94"
" 93/12/21"," 5,981.97"," 6,000.77"," 5,975.73"," 5,987.85"
" 93/12/22"," 6,008.67"," 6,043.77"," 6,001.52"," 6,001.52"
" 93/12/23"," 6,002.80"," 6,011.43"," 5,966.10"," 5,997.67"
" 93/12/24"," 5,989.77"," 6,037.71"," 5,989.73"," 6,019.42"
" 93/12/27"," 6,018.02"," 6,018.02"," 5,973.17"," 5,985.94"
" 93/12/28"," 5,980.13"," 6,020.59"," 5,980.13"," 6,000.57"
" 93/12/29"," 6,038.14"," 6,102.89"," 6,038.14"," 6,088.49"
" 93/12/30"," 6,109.98"," 6,117.66"," 6,087.32"," 6,100.86"
" 93/12/31"," 6,118.63"," 6,160.96"," 6,077.51"," 6,139.69"
""
