
"98 12る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 98/12/01"," 7,615.95"," 7,659.82"," 7,549.01"," 7,649.23"
" 98/12/02"," 7,715.64"," 7,741.85"," 7,671.99"," 7,677.62"
" 98/12/03"," 7,733.51"," 7,738.03"," 7,658.51"," 7,684.67"
" 98/12/04"," 7,685.14"," 7,707.11"," 7,650.77"," 7,650.91"
" 98/12/07"," 7,704.69"," 7,783.20"," 7,704.69"," 7,775.64"
" 98/12/08"," 7,802.27"," 7,802.27"," 7,731.01"," 7,768.71"
" 98/12/09"," 7,747.60"," 7,797.42"," 7,742.92"," 7,797.42"
" 98/12/10"," 7,822.66"," 7,829.41"," 7,631.06"," 7,677.91"
" 98/12/11"," 7,709.96"," 7,795.07"," 7,700.76"," 7,795.07"
" 98/12/14"," 7,793.14"," 7,841.51"," 7,770.20"," 7,819.13"
" 98/12/15"," 7,838.53"," 7,846.78"," 7,792.56"," 7,807.62"
" 98/12/16"," 7,801.30"," 7,801.30"," 7,724.58"," 7,751.60"
" 98/12/17"," 7,804.70"," 7,836.43"," 7,728.88"," 7,742.17"
" 98/12/18"," 7,690.44"," 7,753.63"," 7,688.00"," 7,753.63"
" 98/12/21"," 7,797.65"," 7,827.14"," 7,787.27"," 7,787.27"
" 98/12/22"," 7,850.05"," 7,871.59"," 7,823.34"," 7,856.00"
" 98/12/23"," 7,892.75"," 7,910.88"," 7,873.22"," 7,901.50"
" 98/12/24"," 7,935.34"," 7,988.15"," 7,928.09"," 7,963.54"
" 98/12/25"," 8,007.50"," 8,009.00"," 7,965.37"," 7,972.59"
" 98/12/28"," 8,007.54"," 8,079.62"," 8,007.54"," 8,057.49"
" 98/12/29"," 8,088.01"," 8,088.01"," 8,031.49"," 8,053.83"
" 98/12/30"," 8,078.91"," 8,118.63"," 8,060.33"," 8,112.28"
" 98/12/31"," 8,155.17"," 8,188.80"," 8,138.58"," 8,188.11"
""
