交易日期 ,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
2002/1/2,TXO,200201  ,4900,買權,720,750,720,750,5,750,36,550,780,750,180
2002/1/2,TXO,200201  ,4900,賣權,10,25,10,25,18,25,233,10,25,109,6
2002/1/2,TXO,200201  ,5000,買權,0,0,0,0,0,615,38,0,680,500,218
2002/1/2,TXO,200201  ,5000,賣權,40,40,21,21,3,21,91,15,29,220,15
2002/1/2,TXO,200201  ,5100,買權,540,540,540,540,1,540,139,300,650,540,162
2002/1/2,TXO,200201  ,5100,賣權,40,45,30,30,14,30,112,12,30,230,30
2002/1/2,TXO,200201  ,5200,買權,400,440,75,440,8,440,184,340,460,440,75
2002/1/2,TXO,200201  ,5200,賣權,71,80,40,40,24,40,157,30,59,260,40
2002/1/2,TXO,200201  ,5300,買權,296,400,296,400,23,400,301,341,400,400,99
2002/1/2,TXO,200201  ,5300,賣權,110,110,55,65,54,65,186,65,75,249,55
2002/1/2,TXO,200201  ,5400,買權,255,302,195,300,21,300,163,260,300,302,112
2002/1/2,TXO,200201  ,5400,賣權,90,130,80,95,16,95,105,95,120,285,80
2002/1/2,TXO,200201  ,5500,買權,180,251,151,251,65,251,265,202,244,258,85
2002/1/2,TXO,200201  ,5500,賣權,180,199,106,135,36,135,122,135,160,350,106
2002/1/2,TXO,200201  ,5600,買權,100,200,100,200,23,200,18,140,220,200,100
2002/1/2,TXO,200201  ,5600,賣權,180,180,160,160,5,160,5,170,180,180,160
2002/1/2,TXO,200201  ,5700,買權,90,150,75,130,133,130,105,125,155,150,75
2002/1/2,TXO,200201  ,5700,賣權,210,301,200,200,15,200,12,201,295,301,200
2002/1/2,TXO,200202  ,4900,買權,730,730,730,730,5,730,18,0,0,730,205
2002/1/2,TXO,200202  ,4900,賣權,0,0,0,0,0,62,6,20,0,155,145
2002/1/2,TXO,200202  ,5000,買權,650,650,650,650,5,650,10,0,0,700,300
2002/1/2,TXO,200202  ,5000,賣權,0,0,0,0,0,82,1,0,0,225,225
2002/1/2,TXO,200202  ,5100,買權,0,0,0,0,0,625,67,0,0,620,250
2002/1/2,TXO,200202  ,5100,賣權,0,0,0,0,0,106,1,0,0,320,320
2002/1/2,TXO,200202  ,5200,買權,0,0,0,0,0,555,141,380,550,480,159
2002/1/2,TXO,200202  ,5200,賣權,0,0,0,0,0,135,10,61,0,300,300
2002/1/2,TXO,200202  ,5300,買權,0,0,0,0,0,490,57,220,520,465,190
2002/1/2,TXO,200202  ,5300,賣權,0,0,0,0,0,168,0,45,0,0,0
2002/1/2,TXO,200202  ,5400,買權,0,0,0,0,0,429,1,97,0,230,230
2002/1/2,TXO,200202  ,5400,賣權,0,0,0,0,0,207,0,85,0,0,0
2002/1/2,TXO,200202  ,5500,買權,0,0,0,0,0,374,0,100,0,0,0
2002/1/2,TXO,200202  ,5500,賣權,135,135,135,135,1,135,11,90,0,350,135
2002/1/2,TXO,200202  ,5600,買權,0,0,0,0,0,323,0,61,0,0,0
2002/1/2,TXO,200202  ,5600,賣權,0,0,0,0,0,299,0,0,0,0,0
2002/1/2,TXO,200202  ,5700,買權,100,100,100,100,2,100,2,100,0,100,100
2002/1/2,TXO,200202  ,5700,賣權,0,0,0,0,0,353,0,104,0,0,0
2002/1/2,TXO,200203  ,4900,買權,0,0,0,0,0,840,0,0,0,0,0
2002/1/2,TXO,200203  ,4900,賣權,0,0,0,0,0,108,0,0,0,0,0
2002/1/2,TXO,200203  ,5000,買權,0,0,0,0,0,765,0,0,0,0,0
2002/1/2,TXO,200203  ,5000,賣權,0,0,0,0,0,134,0,0,0,0,0
2002/1/2,TXO,200203  ,5100,買權,0,0,0,0,0,695,0,0,0,0,0
2002/1/2,TXO,200203  ,5100,賣權,0,0,0,0,0,163,0,0,0,0,0
2002/1/2,TXO,200203  ,5200,買權,0,0,0,0,0,630,0,0,0,0,0
2002/1/2,TXO,200203  ,5200,賣權,0,0,0,0,0,196,0,0,0,0,0
2002/1/2,TXO,200203  ,5300,買權,0,0,0,0,0,565,10,0,0,360,360
2002/1/2,TXO,200203  ,5300,賣權,0,0,0,0,0,233,0,0,0,0,0
2002/1/2,TXO,200203  ,5400,買權,0,0,0,0,0,510,0,0,0,0,0
2002/1/2,TXO,200203  ,5400,賣權,0,0,0,0,0,275,0,0,0,0,0
2002/1/2,TXO,200203  ,5500,買權,0,0,0,0,0,456,0,0,0,0,0
2002/1/2,TXO,200203  ,5500,賣權,0,0,0,0,0,320,0,0,0,0,0
2002/1/2,TXO,200203  ,5600,買權,0,0,0,0,0,406,0,0,0,0,0
2002/1/2,TXO,200203  ,5600,賣權,0,0,0,0,0,370,0,0,0,0,0
2002/1/2,TXO,200203  ,5700,買權,0,0,0,0,0,361,0,0,0,0,0
2002/1/2,TXO,200203  ,5700,賣權,0,0,0,0,0,424,0,0,0,0,0
2002/1/2,TXO,200206  ,4700,買權,0,0,0,0,0,1140,0,0,0,0,0
2002/1/2,TXO,200206  ,4700,賣權,0,0,0,0,0,174,0,0,0,0,0
2002/1/2,TXO,200206  ,4900,買權,0,0,0,0,0,1000,0,0,0,0,0
2002/1/2,TXO,200206  ,4900,賣權,0,0,0,0,0,234,0,0,0,0,0
2002/1/2,TXO,200206  ,5100,買權,0,0,0,0,0,875,0,0,0,0,0
2002/1/2,TXO,200206  ,5100,賣權,0,0,0,0,0,304,0,0,0,0,0
2002/1/2,TXO,200206  ,5300,買權,0,0,0,0,0,760,0,0,0,0,0
2002/1/2,TXO,200206  ,5300,賣權,378,378,378,378,10,378,10,0,0,378,330
2002/1/2,TXO,200206  ,5500,買權,0,0,0,0,0,655,1,0,0,480,480
2002/1/2,TXO,200206  ,5500,賣權,0,0,0,0,0,479,10,0,0,645,645
2002/1/2,TXO,200206  ,5700,買權,0,0,0,0,0,560,0,0,0,0,0
2002/1/2,TXO,200206  ,5700,賣權,0,0,0,0,0,580,0,0,0,0,0
2002/1/2,TXO,200206  ,5900,買權,0,0,0,0,0,481,0,0,0,0,0
2002/1/2,TXO,200206  ,5900,賣權,0,0,0,0,0,695,0,0,0,0,0
2002/1/2,TXO,200209  ,4700,買權,0,0,0,0,0,1260,0,0,0,0,0
2002/1/2,TXO,200209  ,4700,賣權,0,0,0,0,0,263,0,0,0,0,0
2002/1/2,TXO,200209  ,4900,買權,0,0,0,0,0,1130,0,0,0,0,0
2002/1/2,TXO,200209  ,4900,賣權,0,0,0,0,0,331,0,100,0,0,0
2002/1/2,TXO,200209  ,5100,買權,0,0,0,0,0,1010,0,0,0,0,0
2002/1/2,TXO,200209  ,5100,賣權,0,0,0,0,0,408,0,200,0,0,0
2002/1/2,TXO,200209  ,5300,買權,0,0,0,0,0,905,0,0,0,0,0
2002/1/2,TXO,200209  ,5300,賣權,0,0,0,0,0,495,0,0,0,0,0
2002/1/2,TXO,200209  ,5500,買權,0,0,0,0,0,805,0,0,0,0,0
2002/1/2,TXO,200209  ,5500,賣權,650,650,650,650,10,650,0,0,0,655,650
2002/1/2,TXO,200209  ,5700,買權,0,0,0,0,0,715,0,0,0,0,0
2002/1/2,TXO,200209  ,5700,賣權,0,0,0,0,0,695,0,0,0,0,0
2002/1/2,TXO,200209  ,5900,買權,0,0,0,0,0,635,0,0,0,0,0
2002/1/2,TXO,200209  ,5900,賣權,0,0,0,0,0,810,0,0,0,0,0
2002/1/3,TXO,200201  ,4900,買權,780,780,680,690,3,690,36,455,800,780,180
2002/1/3,TXO,200201  ,4900,賣權,7,22.5,7,8,11,8,230,8,22,109,6
2002/1/3,TXO,200201  ,5000,買權,540,540,505,505,24,505,48,485,600,540,218
2002/1/3,TXO,200201  ,5000,賣權,0,0,0,0,0,8.2,91,15,30,220,15
2002/1/3,TXO,200201  ,5100,買權,560,560,560,560,5,560,135,400,550,560,162
2002/1/3,TXO,200201  ,5100,賣權,12,40,12,40,24,40,133,30,40,230,12
2002/1/3,TXO,200201  ,5200,買權,480,480,350,350,8,350,184,210,440,480,75
2002/1/3,TXO,200201  ,5200,賣權,50,60,40,58,88,58,210,43,58,260,40
2002/1/3,TXO,200201  ,5300,買權,330,341,260,272,32,272,306,250,285,400,99
2002/1/3,TXO,200201  ,5300,賣權,50,95,46,60,41,60,208,68,98,249,46
2002/1/3,TXO,200201  ,5400,買權,329,340,220,226,34,226,172,202,226,340,112
2002/1/3,TXO,200201  ,5400,賣權,70,140,70,130,15,130,113,130,134,285,70
2002/1/3,TXO,200201  ,5500,買權,245,250,150,150,54,150,276,151,170,258,85
2002/1/3,TXO,200201  ,5500,賣權,107,189,107,180,17,180,128,136,188,350,106
2002/1/3,TXO,200201  ,5600,買權,250,250,110,110,31,110,42,100,174,250,100
2002/1/3,TXO,200201  ,5600,賣權,150,260,150,250,56,250,41,177,325,260,150
2002/1/3,TXO,200201  ,5700,買權,140,150,75,75,115,75,191,70,97,150,75
2002/1/3,TXO,200201  ,5700,賣權,200,350,200,350,17,350,24,240,340,350,200
2002/1/3,TXO,200202  ,4900,買權,0,0,0,0,0,690,18,0,0,730,205
2002/1/3,TXO,200202  ,4900,賣權,0,0,0,0,0,48,6,10,0,155,145
2002/1/3,TXO,200202  ,5000,買權,0,0,0,0,0,610,10,0,0,700,300
2002/1/3,TXO,200202  ,5000,賣權,83,83,68,68,40,68,21,65,100,225,68
2002/1/3,TXO,200202  ,5100,買權,0,0,0,0,0,535,67,0,0,620,250
2002/1/3,TXO,200202  ,5100,賣權,0,0,0,0,0,90,1,50,0,320,320
2002/1/3,TXO,200202  ,5200,買權,0,0,0,0,0,466,141,430,0,480,159
2002/1/3,TXO,200202  ,5200,賣權,145,145,110,110,30,110,20,0,0,300,110
2002/1/3,TXO,200202  ,5300,買權,510,510,400,400,2,400,57,250,0,510,190
2002/1/3,TXO,200202  ,5300,賣權,185,198,171,198,46,198,10,75,0,198,171
2002/1/3,TXO,200202  ,5400,買權,0,0,0,0,0,341,1,120,0,230,230
2002/1/3,TXO,200202  ,5400,賣權,0,0,0,0,0,193,0,125,0,0,0
2002/1/3,TXO,200202  ,5500,買權,0,0,0,0,0,287,0,101,0,0,0
2002/1/3,TXO,200202  ,5500,賣權,0,0,0,0,0,239,11,200,0,350,135
2002/1/3,TXO,200202  ,5600,買權,0,0,0,0,0,240,0,55,0,0,0
2002/1/3,TXO,200202  ,5600,賣權,320,320,290,290,20,290,20,250,0,320,290
2002/1/3,TXO,200202  ,5700,買權,255,255,255,255,2,255,4,150,0,255,100
2002/1/3,TXO,200202  ,5700,賣權,0,0,0,0,0,349,0,155,0,0,0
2002/1/3,TXO,200203  ,4900,買權,0,0,0,0,0,740,0,0,0,0,0
2002/1/3,TXO,200203  ,4900,賣權,0,0,0,0,0,86,0,0,0,0,0
2002/1/3,TXO,200203  ,5000,買權,0,0,0,0,0,665,0,0,0,0,0
2002/1/3,TXO,200203  ,5000,賣權,0,0,0,0,0,110,0,0,0,0,0
2002/1/3,TXO,200203  ,5100,買權,0,0,0,0,0,595,0,0,0,0,0
2002/1/3,TXO,200203  ,5100,賣權,0,0,0,0,0,139,0,0,0,0,0
2002/1/3,TXO,200203  ,5200,買權,0,0,0,0,0,530,0,0,0,0,0
2002/1/3,TXO,200203  ,5200,賣權,0,0,0,0,0,172,0,0,0,0,0
2002/1/3,TXO,200203  ,5300,買權,0,0,0,0,0,469,10,0,0,360,360
2002/1/3,TXO,200203  ,5300,賣權,0,0,0,0,0,209,0,0,0,0,0
2002/1/3,TXO,200203  ,5400,買權,0,0,0,0,0,412,0,0,0,0,0
2002/1/3,TXO,200203  ,5400,賣權,0,0,0,0,0,252,0,0,0,0,0
2002/1/3,TXO,200203  ,5500,買權,0,0,0,0,0,360,0,0,0,0,0
2002/1/3,TXO,200203  ,5500,賣權,0,0,0,0,0,299,0,0,0,0,0
2002/1/3,TXO,200203  ,5600,買權,0,0,0,0,0,313,0,0,0,0,0
2002/1/3,TXO,200203  ,5600,賣權,0,0,0,0,0,351,0,0,0,0,0
2002/1/3,TXO,200203  ,5700,買權,0,0,0,0,0,270,0,150,0,0,0
2002/1/3,TXO,200203  ,5700,賣權,0,0,0,0,0,408,0,0,0,0,0
2002/1/3,TXO,200206  ,4700,買權,0,0,0,0,0,1020,0,0,0,0,0
2002/1/3,TXO,200206  ,4700,賣權,0,0,0,0,0,136,0,0,0,0,0
2002/1/3,TXO,200206  ,4900,買權,0,0,0,0,0,885,0,0,0,0,0
2002/1/3,TXO,200206  ,4900,賣權,0,0,0,0,0,191,0,0,0,0,0
2002/1/3,TXO,200206  ,5100,買權,0,0,0,0,0,755,0,0,0,0,0
2002/1/3,TXO,200206  ,5100,賣權,0,0,0,0,0,259,0,0,0,0,0
2002/1/3,TXO,200206  ,5300,買權,0,0,0,0,0,640,0,0,0,0,0
2002/1/3,TXO,200206  ,5300,賣權,0,0,0,0,0,340,0,0,0,378,330
2002/1/3,TXO,200206  ,5500,買權,0,0,0,0,0,535,1,0,0,480,480
2002/1/3,TXO,200206  ,5500,賣權,0,0,0,0,0,434,10,0,0,645,645
2002/1/3,TXO,200206  ,5700,買權,0,0,0,0,0,446,0,0,0,0,0
2002/1/3,TXO,200206  ,5700,賣權,0,0,0,0,0,540,0,0,0,0,0
2002/1/3,TXO,200206  ,5900,買權,0,0,0,0,0,368,0,0,0,0,0
2002/1/3,TXO,200206  ,5900,賣權,0,0,0,0,0,660,0,0,0,0,0
2002/1/3,TXO,200209  ,4700,買權,0,0,0,0,0,1130,0,0,0,0,0
2002/1/3,TXO,200209  ,4700,賣權,0,0,0,0,0,209,0,0,0,0,0
2002/1/3,TXO,200209  ,4900,買權,0,0,0,0,0,1000,0,0,0,0,0
2002/1/3,TXO,200209  ,4900,賣權,0,0,0,0,0,273,0,0,0,0,0
2002/1/3,TXO,200209  ,5100,買權,0,0,0,0,0,880,0,0,0,0,0
2002/1/3,TXO,200209  ,5100,賣權,0,0,0,0,0,347,0,0,0,0,0
2002/1/3,TXO,200209  ,5300,買權,0,0,0,0,0,770,0,0,0,0,0
2002/1/3,TXO,200209  ,5300,賣權,0,0,0,0,0,432,0,0,0,0,0
2002/1/3,TXO,200209  ,5500,買權,0,0,0,0,0,670,0,0,0,0,0
2002/1/3,TXO,200209  ,5500,賣權,0,0,0,0,0,525,0,0,0,655,650
2002/1/3,TXO,200209  ,5700,買權,0,0,0,0,0,580,0,0,0,0,0
2002/1/3,TXO,200209  ,5700,賣權,0,0,0,0,0,635,0,0,0,0,0
2002/1/3,TXO,200209  ,5900,買權,0,0,0,0,0,500,0,0,0,0,0
2002/1/3,TXO,200209  ,5900,賣權,0,0,0,0,0,750,0,0,0,0,0
2002/1/4,TXO,200201  ,4900,買權,750,750,750,750,2,750,36,500,0,780,180
2002/1/4,TXO,200201  ,4900,賣權,11,11,6,6,4,6,234,5,12,109,6
2002/1/4,TXO,200201  ,5000,買權,595,645,595,645,11,645,46,350,650,645,218
2002/1/4,TXO,200201  ,5000,賣權,15,15,12,12,2,12,93,11,25,220,12
2002/1/4,TXO,200201  ,5100,買權,560,560,550,560,14,560,126,320,580,560,162
2002/1/4,TXO,200201  ,5100,賣權,25,25,22,22,4,22,133,15,30,230,12
2002/1/4,TXO,200201  ,5200,買權,400,465,400,465,9,465,183,380,545,480,75
2002/1/4,TXO,200201  ,5200,賣權,37,50,22,26,18,26,225,23,39,260,22
2002/1/4,TXO,200201  ,5300,買權,385,400,320,400,34,400,295,360,500,400,99
2002/1/4,TXO,200201  ,5300,賣權,65,65,40,45,46,45,238,45,50,249,40
2002/1/4,TXO,200201  ,5400,買權,299,315,280,295,49,295,176,280,350,340,112
2002/1/4,TXO,200201  ,5400,賣權,80,100,61,78,90,78,164,65,78,285,61
2002/1/4,TXO,200201  ,5500,買權,190,251,178,225,56,225,277,215,242,258,85
2002/1/4,TXO,200201  ,5500,賣權,105,148,90,115,99,115,196,100,115,350,90
2002/1/4,TXO,200201  ,5600,買權,160,200,150,155,20,155,50,155,185,250,100
2002/1/4,TXO,200201  ,5600,賣權,160,180,140,170,26,170,60,122,168,260,140
2002/1/4,TXO,200201  ,5700,買權,120,140,110,131,106,131,241,110,130,150,75
2002/1/4,TXO,200201  ,5700,賣權,270,270,190,200,43,200,60,200,257,350,190
2002/1/4,TXO,200202  ,4900,買權,755,755,755,755,1,755,17,0,0,755,205
2002/1/4,TXO,200202  ,4900,賣權,0,0,0,0,0,50,6,12,0,155,145
2002/1/4,TXO,200202  ,5000,買權,0,0,0,0,0,725,10,500,735,700,300
2002/1/4,TXO,200202  ,5000,賣權,80,80,80,80,10,80,31,12,90,225,68
2002/1/4,TXO,200202  ,5100,買權,0,0,0,0,0,645,67,0,0,620,250
2002/1/4,TXO,200202  ,5100,賣權,0,0,0,0,0,89,1,18,0,320,320
2002/1/4,TXO,200202  ,5200,買權,565,565,565,565,1,565,141,410,0,565,159
2002/1/4,TXO,200202  ,5200,賣權,0,0,0,0,0,115,20,28,0,300,110
2002/1/4,TXO,200202  ,5300,買權,485,485,485,485,1,485,57,280,0,510,190
2002/1/4,TXO,200202  ,5300,賣權,0,0,0,0,0,145,10,100,0,198,171
2002/1/4,TXO,200202  ,5400,買權,0,0,0,0,0,441,1,0,0,230,230
2002/1/4,TXO,200202  ,5400,賣權,0,0,0,0,0,181,0,61,0,0,0
2002/1/4,TXO,200202  ,5500,買權,0,0,0,0,0,383,0,150,0,0,0
2002/1/4,TXO,200202  ,5500,賣權,0,0,0,0,0,223,11,70,256,350,135
2002/1/4,TXO,200202  ,5600,買權,0,0,0,0,0,330,0,120,0,0,0
2002/1/4,TXO,200202  ,5600,賣權,0,0,0,0,0,269,20,91,0,320,290
2002/1/4,TXO,200202  ,5700,買權,0,0,0,0,0,282,2,200,288,255,100
2002/1/4,TXO,200202  ,5700,賣權,0,0,0,0,0,321,0,102,0,0,0
2002/1/4,TXO,200203  ,4900,買權,0,0,0,0,0,860,0,0,0,0,0
2002/1/4,TXO,200203  ,4900,賣權,0,0,0,0,0,93,0,0,0,0,0
2002/1/4,TXO,200203  ,5000,買權,0,0,0,0,0,785,0,0,0,0,0
2002/1/4,TXO,200203  ,5000,賣權,0,0,0,0,0,116,0,0,0,0,0
2002/1/4,TXO,200203  ,5100,買權,0,0,0,0,0,710,0,0,0,0,0
2002/1/4,TXO,200203  ,5100,賣權,0,0,0,0,0,143,0,0,0,0,0
2002/1/4,TXO,200203  ,5200,買權,0,0,0,0,0,645,0,0,0,0,0
2002/1/4,TXO,200203  ,5200,賣權,0,0,0,0,0,174,0,0,0,0,0
2002/1/4,TXO,200203  ,5300,買權,0,0,0,0,0,580,10,0,0,360,360
2002/1/4,TXO,200203  ,5300,賣權,0,0,0,0,0,209,0,0,0,0,0
2002/1/4,TXO,200203  ,5400,買權,0,0,0,0,0,520,0,0,0,0,0
2002/1/4,TXO,200203  ,5400,賣權,0,0,0,0,0,248,0,0,0,0,0
2002/1/4,TXO,200203  ,5500,買權,0,0,0,0,0,465,0,0,0,0,0
2002/1/4,TXO,200203  ,5500,賣權,0,0,0,0,0,292,0,0,0,0,0
2002/1/4,TXO,200203  ,5600,買權,380,380,380,380,1,380,1,0,0,380,380
2002/1/4,TXO,200203  ,5600,賣權,0,0,0,0,0,340,0,0,0,0,0
2002/1/4,TXO,200203  ,5700,買權,0,0,0,0,0,366,0,0,0,0,0
2002/1/4,TXO,200203  ,5700,賣權,0,0,0,0,0,392,0,0,0,0,0
2002/1/4,TXO,200206  ,4700,買權,0,0,0,0,0,1150,0,0,0,0,0
2002/1/4,TXO,200206  ,4700,賣權,0,0,0,0,0,156,0,0,0,0,0
2002/1/4,TXO,200206  ,4900,買權,0,0,0,0,0,1010,0,0,0,0,0
2002/1/4,TXO,200206  ,4900,賣權,0,0,0,0,0,212,0,0,0,0,0
2002/1/4,TXO,200206  ,5100,買權,0,0,0,0,0,885,0,0,0,0,0
2002/1/4,TXO,200206  ,5100,賣權,0,0,0,0,0,279,0,0,0,0,0
2002/1/4,TXO,200206  ,5300,買權,0,0,0,0,0,765,0,0,0,0,0
2002/1/4,TXO,200206  ,5300,賣權,0,0,0,0,0,358,0,0,0,378,330
2002/1/4,TXO,200206  ,5500,買權,0,0,0,0,0,660,1,0,0,480,480
2002/1/4,TXO,200206  ,5500,賣權,0,0,0,0,0,448,10,0,0,645,645
2002/1/4,TXO,200206  ,5700,買權,0,0,0,0,0,565,0,0,0,0,0
2002/1/4,TXO,200206  ,5700,賣權,0,0,0,0,0,550,0,0,0,0,0
2002/1/4,TXO,200206  ,5900,買權,0,0,0,0,0,483,0,0,0,0,0
2002/1/4,TXO,200206  ,5900,賣權,0,0,0,0,0,660,0,0,0,0,0
2002/1/4,TXO,200209  ,4700,買權,0,0,0,0,0,1270,0,0,0,0,0
2002/1/4,TXO,200209  ,4700,賣權,0,0,0,0,0,241,0,0,0,0,0
2002/1/4,TXO,200209  ,4900,買權,0,0,0,0,0,1140,0,0,0,0,0
2002/1/4,TXO,200209  ,4900,賣權,0,0,0,0,0,306,0,0,0,0,0
2002/1/4,TXO,200209  ,5100,買權,0,0,0,0,0,1020,0,0,0,0,0
2002/1/4,TXO,200209  ,5100,賣權,0,0,0,0,0,381,0,0,0,0,0
2002/1/4,TXO,200209  ,5300,買權,0,0,0,0,0,915,0,0,0,0,0
2002/1/4,TXO,200209  ,5300,賣權,0,0,0,0,0,465,0,0,0,0,0
2002/1/4,TXO,200209  ,5500,買權,0,0,0,0,0,810,0,0,0,0,0
2002/1/4,TXO,200209  ,5500,賣權,0,0,0,0,0,555,0,0,0,655,650
2002/1/4,TXO,200209  ,5700,買權,0,0,0,0,0,720,0,0,0,0,0
2002/1/4,TXO,200209  ,5700,賣權,0,0,0,0,0,660,0,0,0,0,0
2002/1/4,TXO,200209  ,5900,買權,0,0,0,0,0,635,0,0,0,0,0
2002/1/4,TXO,200209  ,5900,賣權,0,0,0,0,0,770,0,0,0,0,0
2002/1/7,TXO,200201  ,4900,買權,820,920,820,920,6,920,34,800,0,920,180
2002/1/7,TXO,200201  ,4900,賣權,6,6,6,6,3,6,236,0,18,109,6
2002/1/7,TXO,200201  ,5000,買權,680,780,680,780,4,780,46,700,0,780,218
2002/1/7,TXO,200201  ,5000,賣權,20,20,6,6,11,6,99,6,17.5,220,6
2002/1/7,TXO,200201  ,5100,買權,640,720,635,720,6,720,125,560,900,720,162
2002/1/7,TXO,200201  ,5100,賣權,7,8,6,8,3,8,135,6,25,230,6
2002/1/7,TXO,200201  ,5200,買權,500,595,500,595,9,595,175,500,795,595,75
2002/1/7,TXO,200201  ,5200,賣權,35,35,10,10,10,10,209,9,24,260,10
2002/1/7,TXO,200201  ,5300,買權,450,575,430,499,15,499,296,510,580,575,99
2002/1/7,TXO,200201  ,5300,賣權,26,26,15,15,16,15,240,12,21,249,15
2002/1/7,TXO,200201  ,5400,買權,350,450,350,450,7,450,165,450,480,450,112
2002/1/7,TXO,200201  ,5400,賣權,70,71,31,31,43,31,192,20,38,285,31
2002/1/7,TXO,200201  ,5500,買權,250,360,250,360,41,360,268,329,385,360,85
2002/1/7,TXO,200201  ,5500,賣權,96,96,40,42,65,42,233,40,60,350,40
2002/1/7,TXO,200201  ,5600,買權,110,300,110,300,30,300,39,285,300,300,100
2002/1/7,TXO,200201  ,5600,賣權,290,290,65,66,33,66,84,66,90,290,65
2002/1/7,TXO,200201  ,5700,買權,100,230,100,230,281,230,386,230,235,230,75
2002/1/7,TXO,200201  ,5700,賣權,220,220,90,90,108,90,146,90,110,350,90
2002/1/7,TXO,200202  ,4900,買權,0,0,0,0,0,985,17,0,0,755,205
2002/1/7,TXO,200202  ,4900,賣權,0,0,0,0,0,34.5,6,0,0,155,145
2002/1/7,TXO,200202  ,5000,買權,0,0,0,0,0,900,10,0,880,700,300
2002/1/7,TXO,200202  ,5000,賣權,0,0,0,0,0,47.5,31,12,90,225,68
2002/1/7,TXO,200202  ,5100,買權,0,0,0,0,0,815,67,0,0,620,250
2002/1/7,TXO,200202  ,5100,賣權,0,0,0,0,0,63,1,5,0,320,320
2002/1/7,TXO,200202  ,5200,買權,0,0,0,0,0,735,141,500,745,565,159
2002/1/7,TXO,200202  ,5200,賣權,0,0,0,0,0,83,20,0,0,300,110
2002/1/7,TXO,200202  ,5300,買權,0,0,0,0,0,660,57,290,680,510,190
2002/1/7,TXO,200202  ,5300,賣權,0,0,0,0,0,106,10,0,0,198,171
2002/1/7,TXO,200202  ,5400,買權,500,500,500,500,1,500,2,350,600,500,230
2002/1/7,TXO,200202  ,5400,賣權,0,0,0,0,0,134,0,50,0,0,0
2002/1/7,TXO,200202  ,5500,買權,470,470,470,470,1,470,1,300,520,470,470
2002/1/7,TXO,200202  ,5500,賣權,0,0,0,0,0,167,11,81,0,350,135
2002/1/7,TXO,200202  ,5600,買權,0,0,0,0,0,459,0,200,440,0,0
2002/1/7,TXO,200202  ,5600,賣權,0,0,0,0,0,204,20,111,0,320,290
2002/1/7,TXO,200202  ,5700,買權,150,340,150,340,8,340,9,155,375,340,100
2002/1/7,TXO,200202  ,5700,賣權,0,0,0,0,0,247,0,141,0,0,0
2002/1/7,TXO,200203  ,4900,買權,0,0,0,0,0,1030,0,0,0,0,0
2002/1/7,TXO,200203  ,4900,賣權,0,0,0,0,0,75,0,0,0,0,0
2002/1/7,TXO,200203  ,5000,買權,0,0,0,0,0,955,0,0,0,0,0
2002/1/7,TXO,200203  ,5000,賣權,0,0,0,0,0,94,0,0,0,0,0
2002/1/7,TXO,200203  ,5100,買權,0,0,0,0,0,880,0,0,0,0,0
2002/1/7,TXO,200203  ,5100,賣權,0,0,0,0,0,116,0,0,0,0,0
2002/1/7,TXO,200203  ,5200,買權,0,0,0,0,0,805,0,0,0,0,0
2002/1/7,TXO,200203  ,5200,賣權,0,0,0,0,0,142,0,0,0,0,0
2002/1/7,TXO,200203  ,5300,買權,0,0,0,0,0,735,10,0,0,360,360
2002/1/7,TXO,200203  ,5300,賣權,0,0,0,0,0,171,0,0,0,0,0
2002/1/7,TXO,200203  ,5400,買權,0,0,0,0,0,670,0,0,0,0,0
2002/1/7,TXO,200203  ,5400,賣權,0,0,0,0,0,204,0,0,0,0,0
2002/1/7,TXO,200203  ,5500,買權,0,0,0,0,0,605,0,0,0,0,0
2002/1/7,TXO,200203  ,5500,賣權,0,0,0,0,0,241,0,0,0,0,0
2002/1/7,TXO,200203  ,5600,買權,0,0,0,0,0,545,1,300,0,380,380
2002/1/7,TXO,200203  ,5600,賣權,0,0,0,0,0,281,0,0,0,0,0
2002/1/7,TXO,200203  ,5700,買權,0,0,0,0,0,495,0,0,0,0,0
2002/1/7,TXO,200203  ,5700,賣權,0,0,0,0,0,326,0,0,0,0,0
2002/1/7,TXO,200206  ,4700,買權,0,0,0,0,0,1340,0,0,0,0,0
2002/1/7,TXO,200206  ,4700,賣權,0,0,0,0,0,146,0,0,0,0,0
2002/1/7,TXO,200206  ,4900,買權,0,0,0,0,0,1190,0,0,0,0,0
2002/1/7,TXO,200206  ,4900,賣權,0,0,0,0,0,196,0,0,0,0,0
2002/1/7,TXO,200206  ,5100,買權,0,0,0,0,0,1060,0,0,0,0,0
2002/1/7,TXO,200206  ,5100,賣權,0,0,0,0,0,257,0,0,0,0,0
2002/1/7,TXO,200206  ,5300,買權,0,0,0,0,0,935,0,0,0,0,0
2002/1/7,TXO,200206  ,5300,賣權,0,0,0,0,0,329,0,0,0,378,330
2002/1/7,TXO,200206  ,5500,買權,0,0,0,0,0,820,1,0,0,480,480
2002/1/7,TXO,200206  ,5500,賣權,0,0,0,0,0,411,10,0,0,645,645
2002/1/7,TXO,200206  ,5700,買權,0,0,0,0,0,715,0,0,0,0,0
