交易日期 ,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
2002/7/1,TXO,200212  ,5800,買權,0,0,0,0,0,164,0,0,0,0,0
2002/7/1,TXO,200212  ,5800,賣權,0,0,0,0,0,920,40,0,0,690,615
2002/7/1,TXO,200212  ,6000,買權,0,0,0,0,0,125,1,0,0,262,262
2002/7/1,TXO,200212  ,6000,賣權,0,0,0,0,0,1070,30,0,0,835,750
2002/7/1,TXO,200212  ,6200,買權,0,0,0,0,0,95,31,0,0,252,154
2002/7/1,TXO,200212  ,6200,賣權,0,0,0,0,0,1240,40,0,0,1000,785
2002/7/1,TXO,200212  ,6400,買權,0,0,0,0,0,72,0,0,0,0,0
2002/7/1,TXO,200212  ,6400,賣權,0,0,0,0,0,1420,52,0,0,1260,935
2002/7/1,TXO,200212  ,6600,買權,0,0,0,0,0,54,3,0,0,300,112
2002/7/1,TXO,200212  ,6600,賣權,0,0,0,0,0,1590,30,0,0,1270,1090
2002/7/1,TXO,200212  ,6800,買權,0,0,0,0,0,40,22,0,0,116,50
2002/7/1,TXO,200212  ,6800,賣權,0,0,0,0,0,1780,20,0,0,1440,1230
2002/7/1,TXO,200303  ,4700,買權,0,0,0,0,0,690,0,0,0,0,0
2002/7/1,TXO,200303  ,4700,賣權,0,0,0,0,0,331,0,0,0,0,0
2002/7/1,TXO,200303  ,4900,買權,0,0,0,0,0,585,10,0,0,710,710
2002/7/1,TXO,200303  ,4900,賣權,0,0,0,0,0,423,20,0,0,273,267
2002/7/1,TXO,200303  ,5100,買權,0,0,0,0,0,496,10,0,0,600,600
2002/7/1,TXO,200303  ,5100,賣權,0,0,0,0,0,525,0,0,0,0,0
2002/7/1,TXO,200303  ,5300,買權,0,0,0,0,0,416,10,0,0,505,505
2002/7/1,TXO,200303  ,5300,賣權,0,0,0,0,0,640,0,0,0,0,0
2002/7/1,TXO,200303  ,5500,買權,0,0,0,0,0,347,20,0,0,412,412
2002/7/1,TXO,200303  ,5500,賣權,0,0,0,0,0,765,0,0,0,0,0
2002/7/1,TXO,200303  ,5700,買權,0,0,0,0,0,287,20,0,0,339,339
2002/7/1,TXO,200303  ,5700,賣權,0,0,0,0,0,905,0,0,0,0,0
2002/7/2,TXO,200207  ,4700,買權,316,325,280,290,16,290,16,270,290,325,280
2002/7/2,TXO,200207  ,4700,賣權,55,60,35,42,282,25,262,40,42,60,35
2002/7/2,TXO,200207  ,4800,買權,201,239,182,205,38,207,44,202,220,388,182
2002/7/2,TXO,200207  ,4800,賣權,93,93,56,68,587,48.5,729,63,70,93,27
2002/7/2,TXO,200207  ,4900,買權,153,171,141,153,55,153,192,150,159,320,141
2002/7/2,TXO,200207  ,4900,賣權,120,132,92,102,424,83,791,100,110,132,41
2002/7/2,TXO,200207  ,5000,買權,90,126,88,105,839,105,772,102,111,253,88
2002/7/2,TXO,200207  ,5000,賣權,180,188,140,147,288,135,612,148,154,188,65
2002/7/2,TXO,200207  ,5100,買權,57,90,57,77,895,77,1582,68,75,413,57
2002/7/2,TXO,200207  ,5100,賣權,300,300,196,215,158,201,2313,203,218,300,39
2002/7/2,TXO,200207  ,5200,買權,45,60,40,43,257,43,1593,45,52,345,40
2002/7/2,TXO,200207  ,5200,賣權,340,340,261,269,74,245,621,275,303,340,47
2002/7/2,TXO,200207  ,5300,買權,69,80,25,30,136,30,1990,29,30,390,25
2002/7/2,TXO,200207  ,5300,賣權,405,420,360,380,146,373,2476,365,380,420,52
2002/7/2,TXO,200207  ,5400,買權,25,25,15.5,20,39,16,1565,18,24,320,15.5
2002/7/2,TXO,200207  ,5400,賣權,520,520,440,440,17,412,544,445,500,520,78
2002/7/2,TXO,200207  ,5500,買權,9,20,9,12,42,8.3,2036,12,13.5,395,9
2002/7/2,TXO,200207  ,5500,賣權,520,540,520,520,5,505,373,402,600,580,98
2002/7/2,TXO,200207  ,5600,買權,8,15,8,10,13,3.5,1678,8,13,299,8
2002/7/2,TXO,200207  ,5600,賣權,695,695,630,645,82,600,194,500,0,695,100
2002/7/2,TXO,200207  ,5700,買權,5,13,5,5,10,1.7,1377,4,13,277,5
2002/7/2,TXO,200207  ,5700,賣權,0,0,0,0,0,695,158,610,860,760,159
2002/7/2,TXO,200207  ,5800,買權,9.9,9.9,9.9,9.9,1,0.6,1521,2,8,243,3.5
2002/7/2,TXO,200207  ,5800,賣權,0,0,0,0,0,795,68,700,0,800,161
2002/7/2,TXO,200207  ,5900,買權,3.1,3.2,3.1,3.2,13,0.2,723,3.3,7.7,216,3
2002/7/2,TXO,200207  ,5900,賣權,0,0,0,0,0,895,34,0,0,560,344
2002/7/2,TXO,200207  ,6000,買權,0,0,0,0,0,0.1,553,1.1,7.9,165,2
2002/7/2,TXO,200207  ,6000,賣權,0,0,0,0,0,995,19,820,0,790,265
2002/7/2,TXO,200207  ,6100,買權,9.8,9.8,9.8,9.8,1,0.1,184,0.1,7.9,160,2.5
2002/7/2,TXO,200207  ,6100,賣權,980,980,980,980,4,1090,26,0,0,1150,190
2002/7/2,TXO,200207  ,6200,買權,0.1,0.1,0.1,0.1,1,0.1,200,0.1,7.9,120,0.1
2002/7/2,TXO,200207  ,6200,賣權,0,0,0,0,0,1190,11,0,0,950,505
2002/7/2,TXO,200207  ,6300,買權,0,0,0,0,0,0.1,86,0.1,2,90,1
2002/7/2,TXO,200207  ,6300,賣權,0,0,0,0,0,1290,20,0,0,600,585
2002/7/2,TXO,200207  ,6400,買權,0,0,0,0,0,0.1,75,0.1,19.5,229,0.1
2002/7/2,TXO,200207  ,6400,賣權,0,0,0,0,0,1390,0,0,0,0,0
2002/7/2,TXO,200207  ,6500,買權,0,0,0,0,0,0.1,58,0.1,19.5,300,2
2002/7/2,TXO,200207  ,6500,賣權,0,0,0,0,0,1490,11,0,0,1550,775
2002/7/2,TXO,200208  ,4700,買權,0,0,0,0,0,398,0,326,371,0,0
2002/7/2,TXO,200208  ,4700,賣權,0,0,0,0,0,85,0,35,198,0,0
2002/7/2,TXO,200208  ,4800,買權,0,0,0,0,0,331,0,270,302,0,0
2002/7/2,TXO,200208  ,4800,賣權,126,126,126,126,20,117,21,101,0,150,126
2002/7/2,TXO,200208  ,4900,買權,0,0,0,0,0,271,0,217,247,0,0
2002/7/2,TXO,200208  ,4900,賣權,0,0,0,0,0,157,0,160,0,0,0
2002/7/2,TXO,200208  ,5000,買權,188,188,188,188,3,218,5,170,200,299,188
2002/7/2,TXO,200208  ,5000,賣權,0,0,0,0,0,204,20,0,0,182,169
2002/7/2,TXO,200208  ,5100,買權,130,130,130,130,1,173,25,140,160,431,130
2002/7/2,TXO,200208  ,5100,賣權,0,0,0,0,0,259,1,0,0,143,143
2002/7/2,TXO,200208  ,5200,買權,95,113,95,112,37,135,91,101,120,211,95
2002/7/2,TXO,200208  ,5200,賣權,400,400,400,400,1,320,10,0,0,400,107
2002/7/2,TXO,200208  ,5300,買權,69,95,69,73,133,89,251,80,90,422,69
2002/7/2,TXO,200208  ,5300,賣權,390,390,390,390,10,389,10,395,0,390,390
2002/7/2,TXO,200208  ,5400,買權,0,0,0,0,0,79,111,52,72,135,55
2002/7/2,TXO,200208  ,5400,賣權,0,0,0,0,0,463,0,0,0,0,0
2002/7/2,TXO,200208  ,5500,買權,0,0,0,0,0,59,91,35,55,89,40
2002/7/2,TXO,200208  ,5500,賣權,0,0,0,0,0,540,0,0,0,0,0
2002/7/2,TXO,200208  ,5600,買權,0,0,0,0,0,43.5,10,0,0,240,240
2002/7/2,TXO,200208  ,5600,賣權,0,0,0,0,0,625,0,0,0,0,0
2002/7/2,TXO,200208  ,5700,買權,28,28,28,28,1,31.5,7,21,0,163,28
2002/7/2,TXO,200208  ,5700,賣權,0,0,0,0,0,710,1,0,0,440,215
2002/7/2,TXO,200208  ,5800,買權,0,0,0,0,0,22.5,4,11,0,185,60
2002/7/2,TXO,200208  ,5800,賣權,0,0,0,0,0,805,3,0,0,450,450
2002/7/2,TXO,200208  ,5900,買權,0,0,0,0,0,15.5,21,0,0,178,83
2002/7/2,TXO,200208  ,5900,賣權,0,0,0,0,0,895,96,0,0,715,490
2002/7/2,TXO,200208  ,6000,買權,0,0,0,0,0,11,31,0,0,85,35.5
2002/7/2,TXO,200208  ,6000,賣權,0,0,0,0,0,990,10,0,0,650,640
2002/7/2,TXO,200208  ,6100,買權,0,0,0,0,0,7.5,20,0,0,67,43
2002/7/2,TXO,200208  ,6100,賣權,0,0,0,0,0,1080,1,0,0,575,575
2002/7/2,TXO,200209  ,4700,買權,408,408,408,408,1,448,2,0,0,840,408
2002/7/2,TXO,200209  ,4700,賣權,0,0,0,0,0,125,34,0,0,150,60
2002/7/2,TXO,200209  ,4800,買權,0,0,0,0,0,385,0,0,0,0,0
2002/7/2,TXO,200209  ,4800,賣權,0,0,0,0,0,161,8,0,0,156,84
2002/7/2,TXO,200209  ,4900,買權,0,0,0,0,0,327,10,0,0,685,685
2002/7/2,TXO,200209  ,4900,賣權,0,0,0,0,0,203,61,0,0,222,134
2002/7/2,TXO,200209  ,5000,買權,0,0,0,0,0,275,0,0,0,0,0
2002/7/2,TXO,200209  ,5000,賣權,0,0,0,0,0,250,0,0,0,0,0
2002/7/2,TXO,200209  ,5100,買權,0,0,0,0,0,230,12,0,0,505,418
2002/7/2,TXO,200209  ,5100,賣權,0,0,0,0,0,304,1,0,0,270,270
2002/7/2,TXO,200209  ,5200,買權,0,0,0,0,0,190,10,0,0,368,368
2002/7/2,TXO,200209  ,5200,賣權,0,0,0,0,0,364,0,0,0,0,0
2002/7/2,TXO,200209  ,5300,買權,0,0,0,0,0,156,11,0,0,346,315
2002/7/2,TXO,200209  ,5300,賣權,0,0,0,0,0,429,21,0,0,258,233
2002/7/2,TXO,200209  ,5400,買權,0,0,0,0,0,126,11,0,0,267,267
2002/7/2,TXO,200209  ,5400,賣權,0,0,0,0,0,499,0,0,0,0,0
2002/7/2,TXO,200209  ,5500,買權,0,0,0,0,0,101,21,0,0,273,223
2002/7/2,TXO,200209  ,5500,賣權,0,0,0,0,0,570,0,0,0,655,650
2002/7/2,TXO,200209  ,5600,買權,0,0,0,0,0,81,0,0,0,0,0
2002/7/2,TXO,200209  ,5600,賣權,0,0,0,0,0,650,0,0,0,0,0
2002/7/2,TXO,200209  ,5700,買權,0,0,0,0,0,64,0,0,0,0,0
2002/7/2,TXO,200209  ,5700,賣權,765,765,765,765,1,735,1,0,0,765,505
2002/7/2,TXO,200209  ,5800,買權,0,0,0,0,0,50,0,0,0,0,0
2002/7/2,TXO,200209  ,5800,賣權,0,0,0,0,0,820,0,0,0,0,0
2002/7/2,TXO,200209  ,5900,買權,0,0,0,0,0,39,10,0,0,229,229
2002/7/2,TXO,200209  ,5900,賣權,0,0,0,0,0,905,13,750,0,212,188
2002/7/2,TXO,200209  ,6000,買權,0,0,0,0,0,30,1,0,0,100,100
2002/7/2,TXO,200209  ,6000,賣權,0,0,0,0,0,995,0,0,0,0,0
2002/7/2,TXO,200209  ,6100,買權,0,0,0,0,0,23,26,0,0,540,82
2002/7/2,TXO,200209  ,6100,賣權,0,0,0,0,0,1090,20,850,0,295,250
2002/7/2,TXO,200209  ,6200,買權,0,0,0,0,0,17.5,0,0,0,0,0
2002/7/2,TXO,200209  ,6200,賣權,0,0,0,0,0,1180,0,0,0,0,0
2002/7/2,TXO,200209  ,6300,買權,0,0,0,0,0,13,21,0,0,390,93
2002/7/2,TXO,200209  ,6300,賣權,0,0,0,0,0,1280,10,0,0,895,895
2002/7/2,TXO,200209  ,6400,買權,0,0,0,0,0,9.9,0,0,0,0,0
2002/7/2,TXO,200209  ,6400,賣權,0,0,0,0,0,1370,0,0,0,0,0
2002/7/2,TXO,200209  ,6500,買權,0,0,0,0,0,7.4,10,0,0,88,88
2002/7/2,TXO,200209  ,6500,賣權,0,0,0,0,0,1470,10,0,0,1330,1230
2002/7/2,TXO,200209  ,6600,買權,0,0,0,0,0,5.5,0,0,0,0,0
2002/7/2,TXO,200209  ,6600,賣權,0,0,0,0,0,1570,0,0,0,0,0
2002/7/2,TXO,200209  ,6700,買權,0,0,0,0,0,4,0,0,0,0,0
2002/7/2,TXO,200209  ,6700,賣權,0,0,0,0,0,1660,0,0,0,0,0
2002/7/2,TXO,200212  ,4600,買權,0,0,0,0,0,635,0,0,0,0,0
2002/7/2,TXO,200212  ,4600,賣權,0,0,0,0,0,185,0,0,0,0,0
2002/7/2,TXO,200212  ,4800,買權,0,0,0,0,0,515,0,0,0,0,0
2002/7/2,TXO,200212  ,4800,賣權,0,0,0,0,0,262,0,0,0,0,0
2002/7/2,TXO,200212  ,5000,買權,0,0,0,0,0,414,0,0,0,0,0
2002/7/2,TXO,200212  ,5000,賣權,0,0,0,0,0,355,0,0,0,0,0
2002/7/2,TXO,200212  ,5200,買權,0,0,0,0,0,326,10,0,0,461,461
2002/7/2,TXO,200212  ,5200,賣權,0,0,0,0,0,465,10,0,0,329,329
2002/7/2,TXO,200212  ,5400,買權,0,0,0,0,0,253,2,0,0,474,473
2002/7/2,TXO,200212  ,5400,賣權,0,0,0,0,0,585,10,0,0,426,426
2002/7/2,TXO,200212  ,5600,買權,0,0,0,0,0,194,1,0,0,228,228
2002/7/2,TXO,200212  ,5600,賣權,0,0,0,0,0,725,20,0,0,545,525
2002/7/2,TXO,200212  ,5800,買權,0,0,0,0,0,147,0,0,0,0,0
2002/7/2,TXO,200212  ,5800,賣權,0,0,0,0,0,875,40,0,0,690,615
2002/7/2,TXO,200212  ,6000,買權,0,0,0,0,0,110,1,0,0,262,262
2002/7/2,TXO,200212  ,6000,賣權,0,0,0,0,0,1030,30,0,0,835,750
2002/7/2,TXO,200212  ,6200,買權,0,0,0,0,0,81,31,0,0,252,154
2002/7/2,TXO,200212  ,6200,賣權,0,0,0,0,0,1200,40,0,0,1000,785
2002/7/2,TXO,200212  ,6400,買權,0,0,0,0,0,59,0,0,0,0,0
2002/7/2,TXO,200212  ,6400,賣權,0,0,0,0,0,1380,52,0,0,1260,935
2002/7/2,TXO,200212  ,6600,買權,0,0,0,0,0,43.5,3,0,0,300,112
2002/7/2,TXO,200212  ,6600,賣權,0,0,0,0,0,1560,30,0,0,1270,1090
2002/7/2,TXO,200212  ,6800,買權,0,0,0,0,0,31,22,0,0,116,50
2002/7/2,TXO,200212  ,6800,賣權,0,0,0,0,0,1740,20,0,0,1440,1230
2002/7/2,TXO,200303  ,4700,買權,0,0,0,0,0,675,0,0,0,0,0
2002/7/2,TXO,200303  ,4700,賣權,0,0,0,0,0,292,0,0,0,0,0
2002/7/2,TXO,200303  ,4900,買權,0,0,0,0,0,570,10,0,0,710,710
2002/7/2,TXO,200303  ,4900,賣權,0,0,0,0,0,380,20,0,0,273,267
2002/7/2,TXO,200303  ,5100,買權,0,0,0,0,0,476,10,0,0,600,600
2002/7/2,TXO,200303  ,5100,賣權,0,0,0,0,0,481,0,0,0,0,0
2002/7/2,TXO,200303  ,5300,買權,0,0,0,0,0,394,10,0,0,505,505
2002/7/2,TXO,200303  ,5300,賣權,0,0,0,0,0,595,0,0,0,0,0
2002/7/2,TXO,200303  ,5500,買權,0,0,0,0,0,324,20,0,0,412,412
2002/7/2,TXO,200303  ,5500,賣權,0,0,0,0,0,720,0,0,0,0,0
2002/7/2,TXO,200303  ,5700,買權,189,189,189,189,10,264,30,195,0,339,189
2002/7/2,TXO,200303  ,5700,賣權,0,0,0,0,0,855,0,0,0,0,0
2002/7/3,TXO,200207  ,4700,買權,246,333,186,333,116,373,68,321,380,333,186
2002/7/3,TXO,200207  ,4700,賣權,41,89,1,35,617,23.5,636,26,38,89,1
2002/7/3,TXO,200207  ,4800,買權,176,290,125,290,153,290,83,290,300,388,125
2002/7/3,TXO,200207  ,4800,賣權,85,126,40,50,597,44,900,40,58,126,27
2002/7/3,TXO,200207  ,4900,買權,126,222,85,222,337,222,267,210,280,320,85
2002/7/3,TXO,200207  ,4900,賣權,128,180,65,80,934,75,1008,66,80,180,41
2002/7/3,TXO,200207  ,5000,買權,91,160,52,156,618,156,854,155,160,253,52
2002/7/3,TXO,200207  ,5000,賣權,177,250,104,106,258,106,672,103,114,250,65
2002/7/3,TXO,200207  ,5100,買權,75,110,34,105,759,105,1637,100,110,413,34
2002/7/3,TXO,200207  ,5100,賣權,246,320,148,148,368,148,2348,145,180,320,39
2002/7/3,TXO,200207  ,5200,買權,41,79,20,75,465,75,1600,70,75,345,20
2002/7/3,TXO,200207  ,5200,賣權,338,415,180,205,138,205,542,202,249,415,47
2002/7/3,TXO,200207  ,5300,買權,38,47,5,47,377,47,2121,47,48,390,5
2002/7/3,TXO,200207  ,5300,賣權,450,500,297,310,380,291,2431,260,324,500,52
2002/7/3,TXO,200207  ,5400,買權,17,30,10,30,211,30,1688,26,38,320,10
2002/7/3,TXO,200207  ,5400,賣權,545,600,359,359,29,359,527,351,550,600,78
2002/7/3,TXO,200207  ,5500,買權,11,16,8,16,75,16,2007,16.5,20,395,8
